,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
0,98588,2021-08-31 18:18:11+00:00,EU to convene forum in September to discuss resettlement of at-risk Afghans https://t.co/mQvuTQmshL,EU to convene forum in September to discuss resettlement of at-risk Afghans  ,neutral / neutral,4,0.0519480519480519,EU,https://t.co/mQvuTQmshL,,"New Delhi, India",0,0,0,0,No hashtags,yes
1,52259,2021-10-21 15:09:19+00:00,"“Many Afghans at grave risk are depending on govts to respect the right to seek asylum. Responding effectively to this humanitarian crisis demands refugee and migration policies that are generous, rights-respecting, and culturally sensitive.” @BillFrelick

https://t.co/BTuZ9OIzA1 https://t.co/J7vX1xOX2b","“Many Afghans at grave risk are depending on govts to respect the right to seek asylum. Responding effectively to this humanitarian crisis demands refugee and migration policies that are generous, rights-respecting, and culturally sensitive.”  

   ",plea - fear / agree,3,0.0120481927710843,,"https://t.co/BTuZ9OIzA1, https://t.co/J7vX1xOX2b",@BillFrelick,"Brooklyn, NY",0,1,4,0,No hashtags,yes
2,15961,2022-02-23 14:35:22+00:00,"Afghan evacuees in #EHC Abu Dhabi demands US resettlement after 6 months in limbo as the US mission in Afghanistan ended last August

Brynn Larimer discusses further at her latest piece. @AlliesWelcome, @StateDept  #Afghanistan #Refugees  https://t.co/wrNZ0RIEPE","Afghan evacuees in #EHC Abu Dhabi demands US resettlement after 6 months in limbo as the US mission in Afghanistan ended last August

Brynn Larimer discusses further at her latest piece.      #Afghanistan #Refugees   ",neutral / neutral,16,0.0737327188940092,"#EHC, US, US",https://t.co/wrNZ0RIEPE,"@AlliesWelcome,, @StateDept","Washington, DC, ",0,7,18,1,"['EHC', 'Afghanistan', 'Refugees']",yes
3,7028,2022-03-24 12:42:42+00:00,"ISANITY: Now All the Unvetted Afghans, Biden’s Handlers Brought Here, Can’t Be Deported https://t.co/8cPSG6pqJb","ISANITY: Now All the Unvetted Afghans, Biden’s Handlers Brought Here, Can’t Be Deported  ",angry / disagree,18,0.2022471910112359,ISANITY:,https://t.co/8cPSG6pqJb,,"Connecticut, U S A",0,0,0,0,No hashtags,yes
4,187475,2021-07-08 19:01:49+00:00,Call me curious. Will @SteveDaines and @RepRosendale support President Biden’s effort to accelerate special immigrant visas for Afghan interpreters and their families. Or will they continue to call them “aliens?”,Call me curious. Will   and   support President Biden’s effort to accelerate special immigrant visas for Afghan interpreters and their families. Or will they continue to call them “aliens?”,disgust / agree,6,0.0317460317460317,,,"@SteveDaines, @RepRosendale","ÜT: 46.870052,-114.041328",2,5,23,1,No hashtags,yes
5,149312,2021-08-18 07:48:07+00:00,"We signed @JCWI_UK's joint letter to the Home Secretary on the Afghanistan crisis.

90 charities and migrants' rights organisations are asking the Government to stop criminalising refugees &amp; expand resettlement.

Read the letter here: https://t.co/8FrdYkfg6u

#RefugeesWelcome https://t.co/aCbZ28d3VU","We signed   joint letter to the Home Secretary on the Afghanistan crisis.

90 charities and migrants' rights organisations are asking the Government to stop criminalising refugees &amp; expand resettlement.

Read the letter here:  

#RefugeesWelcome  ",hopeful / agree,8,0.0318725099601593,,"https://t.co/8FrdYkfg6u, https://t.co/aCbZ28d3VU",@JCWI_UK's,United Kingdom,1,20,31,0,['RefugeesWelcome'],yes
6,65148,2021-09-25 02:40:38+00:00,Another failure by Biden in failing to vet Afghan refugees. Their beliefs about women are totally different from the USA. That this hasn’t happened sooner is a miracle. Fort Bliss woman soldier assaulted at Afghan refugee camp by 3 Afghans #DeportThem https://t.co/T380lti30D,Another failure by Biden in failing to vet Afghan refugees. Their beliefs about women are totally different from the USA. That this hasn’t happened sooner is a miracle. Fort Bliss woman soldier assaulted at Afghan refugee camp by 3 Afghans #DeportThem  ,angry / disagree,14,0.0553359683794466,USA.,https://t.co/T380lti30D,,English-speaking,4,3,3,0,['DeportThem'],yes
7,82723,2021-09-08 18:25:00+00:00,The White House asked Congress to include tens of billions of dollars for Hurricane Ida relief and Afghan resettlement as part of an upcoming continuing resolution to avoid a partial government shutdown on October 1. https://t.co/ZijEjQAcmR,The White House asked Congress to include tens of billions of dollars for Hurricane Ida relief and Afghan resettlement as part of an upcoming continuing resolution to avoid a partial government shutdown on October 1.  ,neutral / neutral,8,0.036697247706422,,https://t.co/ZijEjQAcmR,,"New York, NY",0,1,2,0,No hashtags,yes
8,185308,2021-07-15 05:51:45+00:00,"I'm so scared after hearing what these Afghan Translators and their families are going thru.  For God sakes, they helped the US!  The translator for Elite Seals, himself stuck in limbo trying to escape, GO GET ALL OF THEM!!!  God bless them all and Matt Zeller.  #NoOneLeftBehind https://t.co/RfE2xxgrTo","I'm so scared after hearing what these Afghan Translators and their families are going thru.  For God sakes, they helped the US!  The translator for Elite Seals, himself stuck in limbo trying to escape, GO GET ALL OF THEM!!!  God bless them all and Matt Zeller.  #NoOneLeftBehind  ",plea - fear / agree,31,0.1103202846975089,"US!, GO, GET, ALL, OF, THEM!!!",https://t.co/RfE2xxgrTo,,English-speaking,0,0,0,0,['NoOneLeftBehind'],yes
9,45717,2021-11-09 17:42:22+00:00,"I thought Joe said no Americans would be left behind, just another lie I guess, can’t keep up with his lies, had no problem bringing all the Afghans over with no issues, no vetting, horrible https://t.co/Lvvuhh3AO6","I thought Joe said no Americans would be left behind, just another lie I guess, can’t keep up with his lies, had no problem bringing all the Afghans over with no issues, no vetting, horrible  ",angry / disagree,5,0.0260416666666666,"I, I",https://t.co/Lvvuhh3AO6,,"Michigan, USA",0,1,1,0,No hashtags,yes
