,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
351,135363,2021-08-20 15:37:40+00:00,"@BilldoeBaggins Trump stopped the SIV applications for 4 years. Trump released 5,000 terrorists, trump handed Afghanistan over. Trump removed all but 2500 troops. This is on 45. https://t.co/70N6cWFjYa","  Trump stopped the SIV applications for 4 years. Trump released 5,000 terrorists, trump handed Afghanistan over. Trump removed all but 2500 troops. This is on 45.  ",0 / 0,8,0.0484848484848484,SIV,https://t.co/70N6cWFjYa,@BilldoeBaggins,English-speaking,0,0,0,0,No hashtags,yes
352,81819,2021-09-09 07:14:02+00:00,@TomPorterDC the 100000+ ppl who were evacuated by USG are neither SIV nor employees of USG they are the ppl who paid the money to airport ECP and now the USG is saying that they are at risk afghan allies meanwhile the real SIVs are in AFG living in fear.,  the 100000+ ppl who were evacuated by USG are neither SIV nor employees of USG they are the ppl who paid the money to airport ECP and now the USG is saying that they are at risk afghan allies meanwhile the real SIVs are in AFG living in fear.,0 / 0,21,0.0860655737704918,"USG, SIV, USG, ECP, USG, AFG",,@TomPorterDC,English-speaking,0,0,0,0,No hashtags,yes
353,125651,2021-08-23 10:01:56+00:00,"@gregbradyTO It’s pretty simple. Every country helps evacuate ALL vetted Afghani civilians, let the Taliban take the country, minimized civilian casualties with evac, give Taliban 1 day to surrender, bomb the hell out of them, joint efforts.","  It’s pretty simple. Every country helps evacuate ALL vetted Afghani civilians, let the Taliban take the country, minimized civilian casualties with evac, give Taliban 1 day to surrender, bomb the hell out of them, joint efforts.",0 / 0,8,0.0347826086956521,ALL,,@gregbradyTO,English-speaking,3,0,0,0,No hashtags,yes
354,3516,2022-04-11 20:44:02+00:00,"For significant of those Countries, who are doing efforts, &amp; working on Afghans resettlement programs....
ــــــــــــــــــــــــــــــــــــ
The heart of our people are injured enough.
Please do not annoy them any more... https://t.co/quAViV1nae","For significant of those Countries, who are doing efforts, &amp; working on Afghans resettlement programs....
ــــــــــــــــــــــــــــــــــــ
The heart of our people are injured enough.
Please do not annoy them any more...  ",0 / 0,5,0.0218340611353711,,https://t.co/quAViV1nae,,English-speaking,0,0,0,0,No hashtags,yes
355,42883,2021-11-18 17:08:09+00:00,US considering returning some evacuees who don`t pass vetting process to Afghanistan https://t.co/AlazTOSHrl`t-pass-vetting-process-to-Afghanistan/,US considering returning some evacuees who don`t pass vetting process to Afghanistan  ,0 / 0,3,0.0348837209302325,US,https://t.co/AlazTOSHrl`t-pass-vetting-process-to-Afghanistan/,,Netherlands,0,0,0,0,No hashtags,yes
356,91637,2021-09-03 14:35:37+00:00,WATCH LIVE: Mayorkas speaks on U.S. government efforts to resettle Afghan refugees https://t.co/eOErLata1a,WATCH LIVE: Mayorkas speaks on U.S. government efforts to resettle Afghan refugees  ,0 / 0,13,0.1547619047619047,"WATCH, LIVE:, U.S.",https://t.co/eOErLata1a,,"Arlington, VA | New York, NY",3,11,21,0,No hashtags,yes
357,123411,2021-08-23 21:52:36+00:00,"@Senator_Patrick @political_alert How many sweat shops do friends of SloMo, et al, own/run?
How much of that profit lines the pockets of SloMo, et al?
They don't give a fuck about Afghan translators, why would they give a fuck about slavery?
#NotMyPM 
#CrimeMinister","    How many sweat shops do friends of SloMo, et al, own/run?
How much of that profit lines the pockets of SloMo, et al?
They don't give a fuck about Afghan translators, why would they give a fuck about slavery?
#NotMyPM 
#CrimeMinister",0 / 0,14,0.059322033898305,,,"@Senator_Patrick, @political_alert",English-speaking,0,0,0,0,"['NotMyPM', 'CrimeMinister']",yes
358,71359,2021-09-17 21:38:07+00:00,@therealDonSwan @GeeScottSr Properly vetted Afghanis. I have been looking into what it would take to adopt a child from Afghanistan.,    Properly vetted Afghanis. I have been looking into what it would take to adopt a child from Afghanistan.,0 / 0,4,0.037037037037037,I,,"@therealDonSwan, @GeeScottSr","Puyallup, WA",0,0,1,0,No hashtags,yes
359,59538,2021-10-03 18:57:38+00:00,"Saturday was another busy day. I started by dropping off clothes at VFW Post 9215 in Upper Nyack. They're collecting donations to help Afghani refugees being resettled in the US. If you want to donate-drop off clothes from 9am-12pm Saturday, 10/9 at 250 Birchwood Ave. Upper Nyack https://t.co/5hKcotFGhZ","Saturday was another busy day. I started by dropping off clothes at VFW Post 9215 in Upper Nyack. They're collecting donations to help Afghani refugees being resettled in the US. If you want to donate-drop off clothes from 9am-12pm Saturday, 10/9 at 250 Birchwood Ave. Upper Nyack  ",0 / 0,18,0.0638297872340425,"I, VFW, US.",https://t.co/5hKcotFGhZ,,"Nanuet, Ossining, Albany",1,1,3,0,No hashtags,yes
360,29849,2022-01-02 09:20:57+00:00,Elite Afghan military pilots resettled in American fear for family https://t.co/HmFTMuHOLM,Elite Afghan military pilots resettled in American fear for family  ,0 / 0,3,0.0441176470588235,,https://t.co/HmFTMuHOLM,,India,1,0,0,0,No hashtags,yes
