,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
776,73346,2021-09-16 18:29:56+00:00,@SuzannePhan @komonews Welcome Friends❤️ #Afghanistan #Refugee #WelcomeHome #Seattle https://t.co/tLc8wcOdRG,    Welcome Friends❤️ #Afghanistan #Refugee #WelcomeHome #Seattle  ,0 / 0,7,0.1044776119402985,,https://t.co/tLc8wcOdRG,"@SuzannePhan, @komonews","Seattle, WA",0,0,2,0,"['Afghanistan', 'Refugee', 'WelcomeHome', 'Seattle']",yes
777,90741,2021-09-03 20:50:14+00:00,"Such a great choice to lead this important effort. 
@NewDEALLeaders across the country are ready to help our former Chair @GovernorMarkell resettle and welcome our Afghan allies to America.
https://t.co/E2ZmwtUxLE","Such a great choice to lead this important effort. 
  across the country are ready to help our former Chair   resettle and welcome our Afghan allies to America.
 ",0 / 0,4,0.0246913580246913,,https://t.co/E2ZmwtUxLE,"@NewDEALLeaders, @GovernorMarkell",English-speaking,0,1,7,0,No hashtags,yes
778,29634,2022-01-03 10:18:04+00:00,@MoazzaK She's in a relationship I suspect with a Jewish photographer and she's an Afghan immigrant she currently lives a happily ever after life in Europe 🌍 😅,  She's in a relationship I suspect with a Jewish photographer and she's an Afghan immigrant she currently lives a happily ever after life in Europe 🌍 😅,0 / 0,5,0.0328947368421052,I,,@MoazzaK,DIRAMDALE,1,0,0,0,No hashtags,yes
779,141496,2021-08-19 10:20:02+00:00,"Turkey has a very important role in managing Afghan migrant wave, says EU foreign policy chief Josep Borrell https://t.co/WUfLaT8io9","Turkey has a very important role in managing Afghan migrant wave, says EU foreign policy chief Josep Borrell  ",0 / 0,6,0.0545454545454545,EU,https://t.co/WUfLaT8io9,,"London, UK",0,2,4,0,No hashtags,yes
780,33144,2021-12-18 06:11:04+00:00,"This is just so awful. These families can’t catch a break. Another Afghani @Uber driver said to one of our Humanitarian Parole volunteers, “we came to this country and we work nonstop, and have nothing to show for it.” https://t.co/Zqh671Mz9h","This is just so awful. These families can’t catch a break. Another Afghani   driver said to one of our Humanitarian Parole volunteers, “we came to this country and we work nonstop, and have nothing to show for it.”  ",0 / 0,6,0.0277777777777777,,https://t.co/Zqh671Mz9h,@Uber,Nisenan Territory,1,1,5,0,No hashtags,yes
781,102746,2021-08-30 07:14:57+00:00,"@naotoaitai The Taliban seem to be recruiting soldiers from the Afghan diaspora and refugee groups in Pakistan, so some people are indeed ""Pakistan (nationality)"", but they are also Afghans.","  The Taliban seem to be recruiting soldiers from the Afghan diaspora and refugee groups in Pakistan, so some people are indeed ""Pakistan (nationality)"", but they are also Afghans.",0 / 0,6,0.0333333333333333,,,@naotoaitai,English-speaking,0,0,1,0,No hashtags,yes
782,155359,2021-08-17 13:39:18+00:00,@UmarLeeIII There are Afghan immigrant families near there. (I teach ESL.),  There are Afghan immigrant families near there. (I teach ESL.),0 / 0,6,0.09375,"(I, ESL.)",,@UmarLeeIII,"St. Louis, MO",0,0,1,0,No hashtags,yes
783,5759,2022-03-30 04:50:15+00:00,"While #OscarsSlap is a fun topic to discuss, it's a shame that it has distracted from all the other ways #TheOscars were bad. Hosts said animation is 'for kids to enjoy and adults to endure' in a year where one of the nominees was a film about a refugee's escape from Afghanistan.","While #OscarsSlap is a fun topic to discuss, it's a shame that it has distracted from all the other ways #TheOscars were bad. Hosts said animation is 'for kids to enjoy and adults to endure' in a year where one of the nominees was a film about a refugee's escape from Afghanistan.",0 / 0,7,0.025,,,,English-speaking,1,0,1,0,"['OscarsSlap', 'TheOscars']",yes
784,27703,2022-01-09 20:40:55+00:00,Afghans Refugees in Indonesia are completely exhausted due to long process and waiting for any Resettlement countries to resettle them. Help refugees in Indonesia. https://t.co/c3oh9W72N4,Afghans Refugees in Indonesia are completely exhausted due to long process and waiting for any Resettlement countries to resettle them. Help refugees in Indonesia.  ,0 / 0,6,0.0363636363636363,,https://t.co/c3oh9W72N4,,"Pekan Baru, Riau",0,2,17,2,No hashtags,yes
785,51485,2021-10-22 21:56:32+00:00,"This is what they want and why they are filling our country with these criminals. Way to go Brandon
Afghan Refugee Brought To US By Biden Admin Charged With Raping A Montana Woman https://t.co/RgIkiIQk5v","This is what they want and why they are filling our country with these criminals. Way to go Brandon
Afghan Refugee Brought To US By Biden Admin Charged With Raping A Montana Woman  ",0 / 0,18,0.0994475138121546,"US, A",https://t.co/RgIkiIQk5v,,Mississippi,0,0,0,0,No hashtags,yes
