,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
0,43686,2021-11-16 12:54:41+00:00,"The international community must continue its humanitarian protection to the Hazara population in Afghanistan and to the Hazara asylum seekers.

Hazaras are facing genocide in Afghanistan. 

Genocide.","The international community must continue its humanitarian protection to the Hazara population in Afghanistan and to the Hazara asylum seekers.

Hazaras are facing genocide in Afghanistan. 

Genocide.",plea - fear / agree,7,0.035,,,,Australia & Geneva,2,31,133,2,No hashtags,yes
1,186248,2021-07-12 06:40:22+00:00,A thread on the current situation in Afghanistan and what the map tells us about the future of conflict. Interpreting the drumbeats of war and the racket about the looming refugee crisis.,A thread on the current situation in Afghanistan and what the map tells us about the future of conflict. Interpreting the drumbeats of war and the racket about the looming refugee crisis.,fear / neutral,3,0.016042781,A,,,Somewhere Up North-West,36,166,466,46,No hashtags,yes
2,31524,2021-12-23 22:44:53+00:00,Afghan translators celebrate first holiday in their safe haven in the UK after their flight from Kabul https://t.co/dJxeZ2wni1,Afghan translators celebrate first holiday in their safe haven in the UK after their flight from Kabul  ,happy / agree,4,0.038461538,UK,https://t.co/dJxeZ2wni1,,united states ,0,0,0,0,No hashtags,yes
3,183970,2021-07-21 09:36:57+00:00,"Why is @andrewprobyn saying on @abcnews that Afghanistan interpreters and helpers have been granted Visas here, when the other day an multi medal awarded Returned Australian soldier resigned and burnt his Medals for the very reason we are in fact denying them asylum?","Why is   saying on   that Afghanistan interpreters and helpers have been granted Visas here, when the other day an multi medal awarded Returned Australian soldier resigned and burnt his Medals for the very reason we are in fact denying them asylum?",disgust / agree,6,0.024193548,,,"@andrewprobyn, @abcnews",Guringai Land,0,1,6,0,No hashtags,yes
4,74101,2021-09-16 04:29:29+00:00,"""But if it goes wrong, and... we are really worried about, it could go to chaos,..humanitarian crisis,a huge refugee problem, unstable Afghanistan and[...] possibility of terrorism from Afghanistan's soil.""

Prime Minister Imran Khan's interview with CNN
https://t.co/8jtvT7epfS","""But if it goes wrong, and... we are really worried about, it could go to chaos,..humanitarian crisis,a huge refugee problem, unstable Afghanistan and[...] possibility of terrorism from Afghanistan's soil.""

Prime Minister Imran Khan's interview with CNN
 ",fear / neutral,10,0.0390625,"CNN
",https://t.co/8jtvT7epfS,,"Islamabad, Pakistan",1,0,2,0,No hashtags,yes
5,114133,2021-08-26 05:01:17+00:00,"I would like to think the United States government for doing the right thing for the Afghan peoples. Now doing the resettlement faze, please, please let's throw in another 200,000 of our own homeless peoples we have on our own streets","I would like to think the United States government for doing the right thing for the Afghan peoples. Now doing the resettlement faze, please, please let's throw in another 200,000 of our own homeless peoples we have on our own streets",happy / agree,5,0.021367521,I,,,English-speaking,0,0,0,0,No hashtags,yes
6,63793,2021-09-27 11:18:38+00:00,So my money I gave to the church will help support 300 Afghan refugee families ain't ah bitch I'mma have to find another church home #ADOS,So my money I gave to the church will help support 300 Afghan refugee families ain't ah bitch I'mma have to find another church home #ADOS,angry / disagree,8,0.057971014,"I, #ADOS",,,English-speaking,0,0,0,0,['ADOS'],yes
7,122052,2021-08-24 09:26:55+00:00,🚨 🚨 “A living hell”: Leaked email describes squalid Afghan refugee conditions https://t.co/L4GTX5HanV,🚨 🚨 “A living hell”: Leaked email describes squalid Afghan refugee conditions  ,disgust / neutral,3,0.037974684,“A,https://t.co/L4GTX5HanV,,"Alexandria, VA",5,14,20,2,No hashtags,yes
8,82754,2021-09-08 17:50:49+00:00,"@SenRickScott @SenSchumer @SpeakerPelosi Did you run it upstream with your base as yet? How many Afghans are Clay, Lafayette, Putnam and Volusia counties willing to accept for resettlement? #OrbaRaisedACowardlyGrifter who won’t hold a townhall unless it’s in TheVillages","      Did you run it upstream with your base as yet? How many Afghans are Clay, Lafayette, Putnam and Volusia counties willing to accept for resettlement? #OrbaRaisedACowardlyGrifter who won’t hold a townhall unless it’s in TheVillages",disgust / disagree,14,0.059574468,,,"@SenRickScott, @SenSchumer, @SpeakerPelosi",Florida,0,0,0,0,['OrbaRaisedACowardlyGrifter'],yes
9,61753,2021-09-30 13:21:11+00:00,"@cspanwj Rep Green please explain  that the US Government gives Afghanistan asylum seekers only $1,200. Welcome cash &amp; a couple hundred a month to feed themselves &lt; via @sacbee_news 
Most the Aid they get comes from International Aid organizations","  Rep Green please explain  that the US Government gives Afghanistan asylum seekers only $1,200. Welcome cash &amp; a couple hundred a month to feed themselves &lt; via   
Most the Aid they get comes from International Aid organizations",disgust / agree,11,0.046610169,US,,"@cspanwj, @sacbee_news",Northern California ,1,0,0,0,No hashtags,yes
10,64869,2021-09-25 13:42:49+00:00,"@JarrieSam They are but even think about Jan 6th in the US..  it was pretty bad but it and the current Afghan withdrawl, border migrant crisis and Biden not being the President many had hoped for, it hasn't fallen. We are very lucky I think some times Sam when we see the extremities 🙏","  They are but even think about Jan 6th in the US..  it was pretty bad but it and the current Afghan withdrawl, border migrant crisis and Biden not being the President many had hoped for, it hasn't fallen. We are very lucky I think some times Sam when we see the extremities 🙏",happy / neutral,10,0.036231884,"US.., I",,@JarrieSam,Northern Ireland,0,0,0,0,No hashtags,yes
11,196781,2021-03-16 18:22:34+00:00,i’m deadass not even white i’m an Afghan refugee living in Sweden. I toke black tar mad heavy too,i’m deadass not even white i’m an Afghan refugee living in Sweden. I toke black tar mad heavy too,angry / refugee - na,3,0.030927835,I,,,❌🧢🐫,0,0,10,0,No hashtags,yes
12,79475,2021-09-10 18:04:59+00:00,"Explosives discovered in Afghanistan refugee hold baggage!  Nice vetting!
https://t.co/nWcod8Gr4H","Explosives discovered in Afghanistan refugee hold baggage!  Nice vetting!
 ",angry / disagree,3,0.04,,https://t.co/nWcod8Gr4H,,New Idaho Resident,0,3,1,0,No hashtags,yes
13,188813,2021-07-02 17:36:18+00:00,"@RepJasonCrow @CombatInterpr Please now turn to help get our former Afghan employees out! My friend taught for the US military for years &amp; so now his life is in grave danger. He has applied for SIV, please help him get relocated here where he will be safe &amp; alive. Help the US do the right thing.","    Please now turn to help get our former Afghan employees out! My friend taught for the US military for years &amp; so now his life is in grave danger. He has applied for SIV, please help him get relocated here where he will be safe &amp; alive. Help the US do the right thing.",plea - fear / agree,12,0.043010753,"US, SIV,, US",,"@RepJasonCrow, @CombatInterpr",English-speaking,1,0,4,0,No hashtags,yes
14,67845,2021-09-22 07:47:53+00:00,Turkey asks world to find solution to 'refugee problem' at UNGA amid Afghan crisis https://t.co/H17TrIUBAI,Turkey asks world to find solution to 'refugee problem' at UNGA amid Afghan crisis  ,neutral / neutral,6,0.071428571,UNGA,https://t.co/H17TrIUBAI,,"Mumbai, India",7,4,21,1,No hashtags,yes
15,164093,2021-08-16 16:00:21+00:00,"""Stand With Afghanistan- A refugee is a human being. People become refugees due to circumstances. They are people away from their home which already makes it hard for them Don't make it any harder."" - Shweta Bhanot https://t.co/L14I8vce8K","""Stand With Afghanistan- A refugee is a human being. People become refugees due to circumstances. They are people away from their home which already makes it hard for them Don't make it any harder."" - Shweta Bhanot  ",plea - sad / agree,9,0.041666667,A,https://t.co/L14I8vce8K,,"Ghent, Belgium",0,0,0,0,No hashtags,yes
