,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
801,106799,2021-08-28 10:13:32+00:00,"@campbellclaret Sooooooo agree!
Now then talk us through Afghanistan and the long-running refugee crisis.
🤡","  Sooooooo agree!
Now then talk us through Afghanistan and the long-running refugee crisis.
🤡",0 / 0,3,0.032258064516129,,,@campbellclaret,English-speaking,0,1,1,0,No hashtags,yes
802,50239,2021-10-26 11:39:48+00:00,"#Pretty awful Patel cannot stop a fly on shite what are you doing about Migrant Crossings playing Scrabble ,trying to make words make sense u are not fot for purpose ,100s of migrant children going missing lets hope its not sexual abuse to order like the Taliban in Afghanistan# https://t.co/mefS0fPdFx","#Pretty awful Patel cannot stop a fly on shite what are you doing about Migrant Crossings playing Scrabble ,trying to make words make sense u are not fot for purpose ,100s of migrant children going missing lets hope its not sexual abuse to order like the Taliban in Afghanistan#  ",0 / 0,7,0.025,,https://t.co/mefS0fPdFx,,English-speaking,0,1,0,0,['Pretty'],yes
803,81751,2021-09-09 08:29:23+00:00,"@heatherbarr1 And while helping resettlement the Western community specially the US should push Ts to hold them accountable on what they promised the Afghan delegation in Qatar for months. Not everyone can leave, and must have the environment to live in - inside the country.","  And while helping resettlement the Western community specially the US should push Ts to hold them accountable on what they promised the Afghan delegation in Qatar for months. Not everyone can leave, and must have the environment to live in - inside the country.",0 / 0,8,0.0304182509505703,US,,@heatherbarr1,English-speaking,0,0,0,0,No hashtags,yes
804,63713,2021-09-27 14:25:01+00:00,"Biden's vetted Afghanistan refugees are committing crimes
https://t.co/4UpOslBILh","Biden's vetted Afghanistan refugees are committing crimes
 ",0 / 0,2,0.0338983050847457,,https://t.co/4UpOslBILh,,English-speaking,0,0,0,0,No hashtags,yes
805,145914,2021-08-18 16:16:52+00:00,"@StephenHuw . We want all applications for refugee status in Afghanistan and elsewhere to apply locally to the British Embassy for refugee status.
If an individual is not a genuine refugee and is rejected, it is far more effective to refuse them there than return them from the #UK.","  . We want all applications for refugee status in Afghanistan and elsewhere to apply locally to the British Embassy for refugee status.
If an individual is not a genuine refugee and is rejected, it is far more effective to refuse them there than return them from the #UK.",0 / 0,7,0.025735294117647,#UK.,,@StephenHuw,"Lichfield in Staffordshire, UK",13,5,63,2,['UK'],yes
806,130088,2021-08-21 21:59:22+00:00,"@siuc2001 @Kembleford @MiriamElder @brianstelter @SecBlinken Yes. The airlifts began 7/30 — 2 weeks after the cable was sent. The anti-immigrant SIV process needs revision!

“An internal State Department memo last month warned top agency officials of the potential collapse of Kabul soon after the U.S.’s Aug. 31 troop withdrawal deadline…”","          Yes. The airlifts began 7/30 — 2 weeks after the cable was sent. The anti-immigrant SIV process needs revision!

“An internal State Department memo last month warned top agency officials of the potential collapse of Kabul soon after the U.S.’s Aug. 31 troop withdrawal deadline…”",0 / 0,13,0.0449826989619377,SIV,,"@siuc2001, @Kembleford, @MiriamElder, @brianstelter, @SecBlinken",English-speaking,0,0,1,0,No hashtags,yes
807,115570,2021-08-25 20:12:06+00:00,"@MalcolmNance I’m a democrat, but this mass relocation from Afghanistan to America has my thoughts changing. Voted Democrat since 1970. Far left killed dems, far right killed Republicans. Those in middle feel fucked","  I’m a democrat, but this mass relocation from Afghanistan to America has my thoughts changing. Voted Democrat since 1970. Far left killed dems, far right killed Republicans. Those in middle feel fucked",0 / 0,8,0.0394088669950738,,,@MalcolmNance,"Pennsylvania, USA",0,0,0,0,No hashtags,yes
808,67133,2021-09-22 23:22:48+00:00,@jarais I had a PC come to me with an affirmative asylum referral to IJ dated 8/10/21. Who decided to take 3 years after the interview to issue a referral just days before the Afghan government collapsed?! Decision aaid no past/no WFF of future persecution. They will never make it easy.,  I had a PC come to me with an affirmative asylum referral to IJ dated 8/10/21. Who decided to take 3 years after the interview to issue a referral just days before the Afghan government collapsed?! Decision aaid no past/no WFF of future persecution. They will never make it easy.,0 / 0,12,0.0427046263345195,"I, PC, IJ, WFF",,@jarais,English-speaking,1,0,0,0,No hashtags,yes
809,180240,2021-08-02 03:28:38+00:00,"@POTUS @VP @ScottPetersSD @SenFeinstein @AlexPadilla4CA 
Please get the Afghanistan Translators and their families to Guam now.
Stop screwing this up.","          
Please get the Afghanistan Translators and their families to Guam now.
Stop screwing this up.",0 / 0,5,0.048076923076923,,,"@POTUS, @VP, @ScottPetersSD, @SenFeinstein, @AlexPadilla4CA",Moving Quickly Now,0,0,0,0,No hashtags,yes
810,85358,2021-09-07 07:09:13+00:00,@GMB announces a record number of around 1000 illegal immigrants crossed the channel yesterday. That figure could be eclipsed today. What is @pritipatel doing as Home Secretary? At least one illegal immigrant was an Afghan. Is the UK safe with @pritipatel in charge of security.?,  announces a record number of around 1000 illegal immigrants crossed the channel yesterday. That figure could be eclipsed today. What is   doing as Home Secretary? At least one illegal immigrant was an Afghan. Is the UK safe with   in charge of security.?,0 / 0,9,0.03515625,UK,,"@GMB, @pritipatel, @pritipatel",English-speaking,0,0,1,0,No hashtags,yes
