,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
401,24334,2022-01-21 18:26:16+00:00,"@NorwayMFA I heard in Kabul the ""Norwegian Committee for Afghanistan"" helps and works with Taliban terrorist. Such a shame for the country who called himself the most pro humanitarian country in the world.
Your worries regarding influx of Afghan refugee understandable.","  I heard in Kabul the ""Norwegian Committee for Afghanistan"" helps and works with Taliban terrorist. Such a shame for the country who called himself the most pro humanitarian country in the world.
Your worries regarding influx of Afghan refugee understandable.",0 / 0,9,0.0346153846153846,I,,@NorwayMFA,Afghanistan,0,0,0,0,No hashtags,yes
402,165181,2021-08-16 13:43:24+00:00,@GOPLeader Aren't you the same bunch that voted against helping the refugee Afghans a month ago?  #Hypocrisy,  Aren't you the same bunch that voted against helping the refugee Afghans a month ago?  #Hypocrisy,0 / 0,3,0.0303030303030303,,,@GOPLeader,"Massachusetts, USA",0,0,0,0,['Hypocrisy'],yes
403,201235,2021-06-19 20:34:00+00:00,@Gerjon_ Evacuation for translators and former collaborators?,  Evacuation for translators and former collaborators?,0 / 0,1,0.0185185185185185,,,@Gerjon_,Spain,1,0,0,0,No hashtags,yes
404,98249,2021-08-31 20:20:56+00:00,"@BananniAnnie @Amy_Siskind For four months Americans were warned to leave. The SIV program was all but destroyed by trump and Miller so most Afghan allies couldn't get visas, but sure blame Biden.","    For four months Americans were warned to leave. The SIV program was all but destroyed by trump and Miller so most Afghan allies couldn't get visas, but sure blame Biden.",0 / 0,9,0.0520231213872832,SIV,,"@BananniAnnie, @Amy_Siskind","Ocean, NJ",0,4,33,1,No hashtags,yes
405,71033,2021-09-18 06:51:00+00:00,"Afghan female youth football players reach Pakistan, will seek asylum https://t.co/f9UvgFeVsU","Afghan female youth football players reach Pakistan, will seek asylum  ",0 / 0,2,0.028169014084507,,https://t.co/f9UvgFeVsU,,English-speaking,0,0,0,0,No hashtags,yes
406,17147,2022-02-18 22:00:02+00:00,"In 2016, Matthieu Aikins mailed his passport to a friend, wiped his phone and assumed the identity of an Afghan refugee named Habib.

He tells the story of a migrant family's journey on smugglers' road in his book, The Naked Don't Fear the Water.
https://t.co/l37rjk7w0W","In 2016, Matthieu Aikins mailed his passport to a friend, wiped his phone and assumed the identity of an Afghan refugee named Habib.

He tells the story of a migrant family's journey on smugglers' road in his book, The Naked Don't Fear the Water.
 ",0 / 0,11,0.0443548387096774,,https://t.co/l37rjk7w0W,,All over the world,0,7,18,3,No hashtags,yes
407,134034,2021-08-20 20:21:41+00:00,"Afghan Allies have begun arriving at Fort Lee, Virginia. To help their resettlement efforts, there are a lot of opportunities here: https://t.co/mUKlgSL90h","Afghan Allies have begun arriving at Fort Lee, Virginia. To help their resettlement efforts, there are a lot of opportunities here:  ",0 / 0,6,0.0451127819548872,,https://t.co/mUKlgSL90h,,"Silver Spring, MD ",4,27,76,0,No hashtags,yes
408,53024,2021-10-19 15:00:29+00:00,"OU community members stood ready to help with the resettlement efforts as nearly 1,800 Afghan refugees made their way to Oklahoma earlier this month. 

Read more ➡️ https://t.co/Xqfz4fIgF5 https://t.co/1BOqRuTa0K","OU community members stood ready to help with the resettlement efforts as nearly 1,800 Afghan refugees made their way to Oklahoma earlier this month. 

Read more ➡️    ",0 / 0,5,0.0297619047619047,OU,"https://t.co/Xqfz4fIgF5, https://t.co/1BOqRuTa0K",,"Norman, OK",2,4,32,0,No hashtags,yes
409,168316,2021-08-16 01:58:30+00:00,@QasimRashid Important call out. What about those stuck in Afghanistan and don’t have the privilege to even seek refuge or asylum? What about them?,  Important call out. What about those stuck in Afghanistan and don’t have the privilege to even seek refuge or asylum? What about them?,0 / 0,4,0.0294117647058823,,,@QasimRashid,"Wurundjeri country, Naarm",0,0,0,0,No hashtags,yes
410,43733,2021-11-16 07:48:31+00:00,A reminder to any Afghan asylum seekers currently in SouthEast Asia...if your UNHCR refugee application was rejected in the past few years...the time to submit a reopening request is now! Link to @SuakaID Self Help Kit for reopenings... https://t.co/yacOydJojS,A reminder to any Afghan asylum seekers currently in SouthEast Asia...if your UNHCR refugee application was rejected in the past few years...the time to submit a reopening request is now! Link to   Self Help Kit for reopenings...  ,0 / 0,14,0.0606060606060606,"A, UNHCR",https://t.co/yacOydJojS,@SuakaID,Lutruwita,0,5,9,0,No hashtags,yes
