,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
626,163925,2021-08-16 16:22:11+00:00,"@jefethasavage The answer isnt leaving the answer is take the 80,000 and give them asylum and then proceed to wipe afghanistan off the map and be done with it","  The answer isnt leaving the answer is take the 80,000 and give them asylum and then proceed to wipe afghanistan off the map and be done with it",0 / 0,1,0.0068965517241379,,,@jefethasavage,English-speaking,2,0,0,0,No hashtags,yes
627,60254,2021-10-02 01:42:06+00:00,"DHS: Hundreds of Afghan evacuees are leaving military bases in the US without completing resettlement

https://t.co/w6eQEBrIP7
#impeachjoebiden","DHS: Hundreds of Afghan evacuees are leaving military bases in the US without completing resettlement

 
#impeachjoebiden",0 / 0,7,0.0578512396694214,"DHS:, US",https://t.co/w6eQEBrIP7,,English-speaking,0,1,1,0,['impeachjoebiden'],yes
628,190795,2021-06-18 15:48:00+00:00,"Forced displacement at record level, despite COVID shutdowns: #UN Refugee Agency 
https://t.co/j3U8O42Kez
#Afghanistan #ClimateChange #Colombia #Ethiopia #Germany #Mozambique #Pakistan #SouthSudan #Sudan #Syria #Turkey #Uganda #UnHighCommissioner #Venezuela #Yemen https://t.co/e9PnimJyRN","Forced displacement at record level, despite COVID shutdowns: #UN Refugee Agency 
 
#Afghanistan #ClimateChange #Colombia #Ethiopia #Germany #Mozambique #Pakistan #SouthSudan #Sudan #Syria #Turkey #Uganda #UnHighCommissioner #Venezuela #Yemen  ",0 / 0,29,0.1188524590163934,"COVID, #UN","https://t.co/j3U8O42Kez, https://t.co/e9PnimJyRN",,Australia,0,0,0,0,"['UN', 'Afghanistan', 'ClimateChange', 'Colombia', 'Ethiopia', 'Germany', 'Mozambique', 'Pakistan', 'SouthSudan', 'Sudan', 'Syria', 'Turkey', 'Uganda', 'UnHighCommissioner', 'Venezuela', 'Yemen']",yes
629,201328,2021-02-19 21:17:13+00:00,"NEW | How President Biden Can Make His Commitment to Refugees a Reality by @isimsmartin 

Recommendations for the Biden administration as it seeks to strengthen the resettlement program, welcome 125K refugees in FY2022, and expand the SIV program ⬇️
https://t.co/ILjM0IlGOC","NEW | How President Biden Can Make His Commitment to Refugees a Reality by   

Recommendations for the Biden administration as it seeks to strengthen the resettlement program, welcome 125K refugees in FY2022, and expand the SIV program ⬇️
 ",0 / 0,20,0.0833333333333333,"NEW, 125K, FY2022,, SIV",https://t.co/ILjM0IlGOC,@isimsmartin,"New York, NY",0,2,4,0,No hashtags,yes
630,160760,2021-08-16 21:55:39+00:00,@skysword77777 @Laurie_Garrett Would you like to take in a refugee from Afghanistan for few years?,    Would you like to take in a refugee from Afghanistan for few years?,0 / 0,2,0.028169014084507,,,"@skysword77777, @Laurie_Garrett","Washington, DC",0,0,1,0,No hashtags,yes
631,200939,2021-08-15 15:20:39+00:00,The failure to not have an SIV evacuation plan is truly abominable because it seems pretty obvious that the Biden NSC/JCS didn't put together a contingency plan in case of a rapid collapse,The failure to not have an SIV evacuation plan is truly abominable because it seems pretty obvious that the Biden NSC/JCS didn't put together a contingency plan in case of a rapid collapse,0 / 0,11,0.0585106382978723,"SIV, NSC/JCS",,,English-speaking,3,5,46,0,No hashtags,yes
632,70957,2021-09-18 10:23:29+00:00,"@mikejason73 Hi Mile Jason, thank you so much for everything you're doing and saving the lives of so many Afghans in the recent evacuation mission. I am an SIV applicant at risk. Could you please provide some information on how I can get my name added to the charter flights?","  Hi Mile Jason, thank you so much for everything you're doing and saving the lives of so many Afghans in the recent evacuation mission. I am an SIV applicant at risk. Could you please provide some information on how I can get my name added to the charter flights?",0 / 0,10,0.0378787878787878,"I, SIV, I",,@mikejason73,English-speaking,1,0,1,0,No hashtags,yes
633,109712,2021-08-27 12:27:12+00:00,"Distressingly those from the largest group working to protect the rights of women in Afghanistan, one funded by the US government, have not been evacuated.

Why don't we #PrioritizeAfghanWomen for refugee evacuation?

https://t.co/hxPBr7TsWZ via @WAWHumanRights

 @POTUS","Distressingly those from the largest group working to protect the rights of women in Afghanistan, one funded by the US government, have not been evacuated.

Why don't we #PrioritizeAfghanWomen for refugee evacuation?

  via  

  ",0 / 0,8,0.0349344978165938,US,https://t.co/hxPBr7TsWZ,"@WAWHumanRights, @POTUS",Old Chesepian Territory ,1,0,0,0,['PrioritizeAfghanWomen'],yes
634,107966,2021-08-27 21:50:58+00:00,"No one is safe in Turkey! A refugee residing in Turkey changed the name of his store, “Afghan Market,” after Ümit Özdağ, leader of a newly established far-right party, shared pictures of the store on Twitter https://t.co/c3BjS3O53l","No one is safe in Turkey! A refugee residing in Turkey changed the name of his store, “Afghan Market,” after Ümit Özdağ, leader of a newly established far-right party, shared pictures of the store on Twitter  ",0 / 0,9,0.0430622009569378,A,https://t.co/c3BjS3O53l,,English-speaking,0,0,0,0,No hashtags,yes
635,186696,2021-07-10 05:06:18+00:00,So almost 6k illegal aliens can come over the border every day but Afghan translators have to wait for visas.  Makes sense.,So almost 6k illegal aliens can come over the border every day but Afghan translators have to wait for visas.  Makes sense.,0 / 0,3,0.024390243902439,,,,English-speaking,0,0,3,0,No hashtags,yes
