,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
0,170314,2021-08-15 17:53:06+00:00,"Per a White House official: Biden and Harris met with their national security team by videoconference this morning for updates on the security situation in Kabul, and on evacuations from the country, including for SIV applicants and other Afghan allies","Per a White House official: Biden and Harris met with their national security team by videoconference this morning for updates on the security situation in Kabul, and on evacuations from the country, including for SIV applicants and other Afghan allies",neutral / neutral,10,0.03968254,SIV,,,kdoyle@washingtonexaminer.com,0,1,2,1,No hashtags,yes
1,192623,2021-06-02 17:31:25+00:00,Afghan Refugee kid educated in Iran wins this year's Mathematics Olympiad for Iranian students https://t.co/ci0hLWMSpL,Afghan Refugee kid educated in Iran wins this year's Mathematics Olympiad for Iranian students  ,happy / na,6,0.0625,,https://t.co/ci0hLWMSpL,,"Lahore, Pakistan",0,0,5,0,No hashtags,yes
2,106982,2021-08-28 07:53:12+00:00,"@pfrpeppermint @CawthornforNC Not only did Trump stop processing asylum &amp; refugee applications at the southern border, he also halted processing S1V visas for our Afghani allies! Never told Americans to get out of Afghanistan before May 1st, the date Trump planned for full drawdown!","    Not only did Trump stop processing asylum &amp; refugee applications at the southern border, he also halted processing S1V visas for our Afghani allies! Never told Americans to get out of Afghanistan before May 1st, the date Trump planned for full drawdown!",disgust / neutral,10,0.038314176,S1V,,"@pfrpeppermint, @CawthornforNC","Phoenixville, PA",0,0,2,0,No hashtags,yes
3,31609,2021-12-23 18:00:41+00:00,An Afghan refugee demands the US not forget her family: “It’s not over and they have to fix what they did” https://t.co/vcCFTJvHYv,An Afghan refugee demands the US not forget her family: “It’s not over and they have to fix what they did”  ,plea - disgust / refugee - agree,5,0.046296296,US,https://t.co/vcCFTJvHYv,,English-speaking,1,5,12,0,No hashtags,yes
4,152666,2021-08-17 20:06:41+00:00,"@RepHerrell One moment you hate refugees and the next you beg for them. Or is it that you don't like Latino?

Frustrated with Biden, evangelical leaders are tightening the screws, calling resettlement of Afghan refugees a 'moral urgency' https://t.co/HPpGFmYZEI","  One moment you hate refugees and the next you beg for them. Or is it that you don't like Latino?

Frustrated with Biden, evangelical leaders are tightening the screws, calling resettlement of Afghan refugees a 'moral urgency'  ",hopeful / agree,6,0.026200873,,https://t.co/HPpGFmYZEI,@RepHerrell,English-speaking,0,0,1,0,No hashtags,yes
5,192543,2021-06-03 06:00:00+00:00,"Like thousands of Afghan translators who served with NATO forces, Nazir Ahmad fears for his life as the US-led alliance scrambles to pull out of the country in the coming weeks.
#NATO #Afghanistan

https://t.co/YM9o0aRnER","Like thousands of Afghan translators who served with NATO forces, Nazir Ahmad fears for his life as the US-led alliance scrambles to pull out of the country in the coming weeks.
#NATO #Afghanistan

 ",fear / neutral,15,0.075376884,NATO,https://t.co/YM9o0aRnER,,Makati City,0,0,0,0,"['NATO', 'Afghanistan']",yes
6,22174,2022-01-29 16:10:39+00:00,"On February 3, we will discuss the powerful project that Art 4 Humanity has been supporting in Greece since 2020. How #photography has been life-changing for the young #women living in the #refugee camp of Diavata? Join us:https://t.co/MJ3cAy8QMM 
@perryworldhouse #Afghanistan","On February 3, we will discuss the powerful project that Art 4 Humanity has been supporting in Greece since 2020. How #photography has been life-changing for the young #women living in the #refugee camp of Diavata? Join us:  
  #Afghanistan",happy / na,9,0.0375,,https://t.co/MJ3cAy8QMM,@perryworldhouse,"South Miami, FL",0,3,2,0,"['photography', 'women', 'refugee', 'Afghanistan']",yes
7,44741,2021-11-12 08:50:58+00:00,@SOAAorg Afghan Interpreters of US ARMY last year Heros today leftbehind/victims even with open SIV cases and chief of approval on hand #SIVareStillLeftBehind .,  Afghan Interpreters of US ARMY last year Heros today leftbehind/victims even with open SIV cases and chief of approval on hand #SIVareStillLeftBehind .,disgust / agree,18,0.117647059,"US, ARMY, SIV",,@SOAAorg,Afghanistan ,0,0,0,0,['SIVareStillLeftBehind'],yes
8,1664,2022-04-18 11:52:44+00:00,"@GregHands Just one of the many questions that you didn’t answer.
There is no legal way for Afghans to apply for asylum over here.
Yes we took 15000 when we evacuated Kabul but none since then.
Their only way here is across the channel
People we asked to help us fight the Taliban
Abandoned","  Just one of the many questions that you didn’t answer.
There is no legal way for Afghans to apply for asylum over here.
Yes we took 15000 when we evacuated Kabul but none since then.
Their only way here is across the channel
People we asked to help us fight the Taliban
Abandoned",sad / agree,9,0.03202847,,,@GregHands,English-speaking,0,0,0,0,No hashtags,yes
9,22119,2022-01-29 22:15:39+00:00,"NEW from @camiloreports: ""At least 36,433 Afghan evacuees who were or are set to be resettled in the U.S. lack a direct pathway to secure permanent legal residency, according to a government report shared with Congress""","NEW from   ""At least 36,433 Afghan evacuees who were or are set to be resettled in the U.S. lack a direct pathway to secure permanent legal residency, according to a government report shared with Congress""",neutral / neutral,8,0.03902439,"NEW, U.S.",,@camiloreports:,"Washington, DC",1,0,1,0,No hashtags,yes
