,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
751,109001,2021-08-27 16:19:49+00:00,"NEW, thread: Sources tell me &amp; @LucasFoxNews Afghan refugees waited 10 hours on the tarmac at Dulles while the vetting process was completed before deplaning.","NEW, thread: Sources tell me &amp;   Afghan refugees waited 10 hours on the tarmac at Dulles while the vetting process was completed before deplaning.",0 / 0,6,0.04,"NEW,",,@LucasFoxNews,"Washington, DC",21,54,127,9,No hashtags,yes
752,198753,2021-01-02 07:28:04+00:00,"Thanks for Sharing your thoughts on the Afghan and Iraqi translators .... That are under threat for helping the U.S. 

 #humanrights #humanrightsviolations https://t.co/yMY027Fdpe","Thanks for Sharing your thoughts on the Afghan and Iraqi translators .... That are under threat for helping the U.S. 

 #humanrights #humanrightsviolations  ",0 / 0,7,0.0445859872611464,U.S.,https://t.co/yMY027Fdpe,,Worldwide,0,0,0,0,"['humanrights', 'humanrightsviolations']",yes
753,86458,2021-09-06 12:45:45+00:00,"@EenaRuffini @SecBlinken There are still  many SIV remain in Afghanistan.
Do something for them","    There are still  many SIV remain in Afghanistan.
Do something for them",0 / 0,6,0.081081081081081,SIV,,"@EenaRuffini, @SecBlinken",Afghanistan,0,0,2,0,No hashtags,yes
754,3083,2022-04-14 07:27:54+00:00,"if u take in a single ukranian refugee here the government pays u €500 a month, this was never an option given to ppl from syria or afghanistan","if u take in a single ukranian refugee here the government pays u €500 a month, this was never an option given to ppl from syria or afghanistan",0 / 0,0,0.0,,,,im gui im 26 icon@/chouNke,1,0,2,0,No hashtags,yes
755,156629,2021-08-17 10:14:02+00:00,#RefugeesWelcome always. Britain needs to open our borders and hearts to those seeking asylum from Afghanistan.,#RefugeesWelcome always. Britain needs to open our borders and hearts to those seeking asylum from Afghanistan.,0 / 0,4,0.036036036036036,,,,"Newcastle Upon Tyne, England",1,0,3,0,['RefugeesWelcome'],yes
756,193229,2021-05-29 07:46:28+00:00,"Indian Government invites application form for non-muslims refugees living in Afghanistan, Pakistan and Bangladesh to grant Indian Citizenship.

#refugee #pakistanihindu #pakistanihindus #bangladeshi #bangladeshihindus #afganistanhindus #hindurefugees #pakistanirefugees https://t.co/nCOdbRpvsm","Indian Government invites application form for non-muslims refugees living in Afghanistan, Pakistan and Bangladesh to grant Indian Citizenship.

#refugee #pakistanihindu #pakistanihindus #bangladeshi #bangladeshihindus #afganistanhindus #hindurefugees #pakistanirefugees  ",0 / 0,7,0.025735294117647,,https://t.co/nCOdbRpvsm,,"Bengaluru South, India",0,0,1,0,"['refugee', 'pakistanihindu', 'pakistanihindus', 'bangladeshi', 'bangladeshihindus', 'afganistanhindus', 'hindurefugees', 'pakistanirefugees']",yes
757,35121,2021-12-11 06:57:54+00:00,Desperate Afghan refugees begging for resettlement and help in Indonesia. 😭 https://t.co/Z31iwHgqum,Desperate Afghan refugees begging for resettlement and help in Indonesia. 😭  ,0 / 0,3,0.0389610389610389,,https://t.co/Z31iwHgqum,,English-speaking,0,0,1,0,No hashtags,yes
758,15441,2022-02-25 01:45:29+00:00,"OMG cant Loudoun County get a break?
I'm sure it's all those well vetted Afghanistan evacuees...🤡🌏 https://t.co/yCiJa0YPGI","OMG cant Loudoun County get a break?
I'm sure it's all those well vetted Afghanistan evacuees...🤡🌏  ",0 / 0,7,0.07,OMG,https://t.co/yCiJa0YPGI,,English-speaking,0,0,0,0,No hashtags,yes
759,160231,2021-08-16 22:59:21+00:00,Hope @POTUS Joe Sama Bin Laden vets the Afghanistan refugees as good as his people vetted the Q grandmas on the phony AF insurrection on 1/6.,Hope   Joe Sama Bin Laden vets the Afghanistan refugees as good as his people vetted the Q grandmas on the phony AF insurrection on 1/6.,0 / 0,9,0.0661764705882353,"Q, AF",,@POTUS,USA,0,0,0,0,No hashtags,yes
760,99735,2021-08-31 11:02:09+00:00,"May be Shaikh Sahib is using the Refugee based on technical explanation of Visa as compare to Refugee. may be, he is saying that no one from Afghanistan came as a refugee rather, #Pakistan approved Visas as per content of application. Still, we are hosting them again. https://t.co/YK2suxiq5r","May be Shaikh Sahib is using the Refugee based on technical explanation of Visa as compare to Refugee. may be, he is saying that no one from Afghanistan came as a refugee rather, #Pakistan approved Visas as per content of application. Still, we are hosting them again.  ",0 / 0,10,0.037037037037037,,https://t.co/YK2suxiq5r,,🗻,0,0,0,0,['Pakistan'],yes
761,8359,2022-03-17 20:44:24+00:00,"@EvacOurAllies I worked with NGO in afghanistan as interpretor i have all necessary documents for SIV  but SIV  is so postpond every messages takes 3,4 monts  i am not sad that my life is in risk but i am sad that my family is in risk , i am hide away from city and with troubles😥🙏","  I worked with NGO in afghanistan as interpretor i have all necessary documents for SIV  but SIV  is so postpond every messages takes 3,4 monts  i am not sad that my life is in risk but i am sad that my family is in risk , i am hide away from city and with troubles😥🙏",0 / 0,10,0.0373134328358208,"I, NGO, SIV, SIV",,@EvacOurAllies,English-speaking,0,0,1,0,No hashtags,yes
