,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
0,25100,2022-01-18 15:07:28+00:00,#Afghanistan 🇦🇫 @JoeBiden Get our #Afghan Special Immigration VISA applicants &amp; #Afghan translators &amp; at-risk #Afghans OUT OF #Afghanistan NOW! The process is being slow-walked by @StateDept @SecBlinken @DHSgov @SecMayorkas intentionally! #AfghanistanIsntGoingAway! @seanhannity🇺🇸 https://t.co/7PByXflAf1,#Afghanistan 🇦🇫   Get our #Afghan Special Immigration VISA applicants &amp; #Afghan translators &amp; at-risk #Afghans OUT OF #Afghanistan NOW! The process is being slow-walked by         intentionally! #AfghanistanIsntGoingAway!    ,plea - angry / agree,25,0.1072961373390558,"VISA, OUT, OF, NOW!",https://t.co/7PByXflAf1,"@JoeBiden, @StateDept, @SecBlinken, @DHSgov, @SecMayorkas, @seanhannity🇺🇸",English-speaking,0,1,4,0,"['Afghanistan', 'Afghan', 'Afghan', 'Afghans', 'Afghanistan', 'AfghanistanIsntGoingAway']",yes
1,131423,2021-08-21 14:43:51+00:00,Are all of them translators or US allies from Afghanistan? https://t.co/rqUWktjc8o,Are all of them translators or US allies from Afghanistan?  ,neutral / neutral,4,0.0666666666666666,US,https://t.co/rqUWktjc8o,,Spain,0,1,1,0,No hashtags,yes
2,184860,2021-07-16 19:24:22+00:00,"@SinemCngz  writes about Afghan #Migration 

Turkey should prepare for new refugee influx from Afghanistan | Arab News https://t.co/6Ww7NAOATq","   writes about Afghan #Migration 

Turkey should prepare for new refugee influx from Afghanistan | Arab News  ",neutral / neutral,6,0.054054054054054,,https://t.co/6Ww7NAOATq,@SinemCngz,Global,0,0,0,0,['Migration'],yes
3,92344,2021-09-03 06:00:00+00:00,"People arriving from Afghanistan will need all kinds of support to help them resettle and begin a new journey of recovery

The Haringey Afghan Refugee Crisis Appeal is now open for donations

Please give generously

@haringeycouncil @HaringeyWelcome 

https://t.co/8fRHHOJpMq","People arriving from Afghanistan will need all kinds of support to help them resettle and begin a new journey of recovery

The Haringey Afghan Refugee Crisis Appeal is now open for donations

Please give generously

    

 ",plea - hopeful / agree,9,0.0403587443946188,,https://t.co/8fRHHOJpMq,"@haringeycouncil, @HaringeyWelcome","London, England",6,34,27,6,No hashtags,yes
4,158271,2021-08-17 05:02:11+00:00,"@geertwilderspvv He did not ""endorse Taliban"". Pakistan never had the capacity of supporting and financing anyone else in last 20 years when it was fighting insurgency within its own borders due to Afghan refugee influx. Hoards of refugees are coming to us. Stop blaming NATO failure on us.","  He did not ""endorse Taliban"". Pakistan never had the capacity of supporting and financing anyone else in last 20 years when it was fighting insurgency within its own borders due to Afghan refugee influx. Hoards of refugees are coming to us. Stop blaming NATO failure on us.",angry / neutral,10,0.0363636363636363,NATO,,@geertwilderspvv,"Wrexham, Wales",0,0,2,0,No hashtags,yes
5,69971,2021-09-19 21:51:58+00:00,@beegielnyc1 @quentquarantino @FQhoang @kristinabaum @AlliedAirlift21 I saw this &amp; RTd it. I think all the veterans/individuals/orgs dedicated &amp; allied in rescue efforts have shown a remarkable display of solidarity for this terrible crisis caused in Afghanistan. And I agree that the emotional wellness+ of the refugees/asylum seekers is paramount.,          I saw this &amp; RTd it. I think all the veterans/individuals/orgs dedicated &amp; allied in rescue efforts have shown a remarkable display of solidarity for this terrible crisis caused in Afghanistan. And I agree that the emotional wellness+ of the refugees/asylum seekers is paramount.,hopeful / agree,7,0.0235690235690235,"I, I, I",,"@beegielnyc1, @quentquarantino, @FQhoang, @kristinabaum, @AlliedAirlift21",English-speaking,0,0,2,0,No hashtags,yes
6,57005,2021-10-08 20:11:08+00:00,@Dawn_News They make afghanistan terrible to live for afghanistani then ask pakistan and afghanistan neighbors to keep them as refugee,  They make afghanistan terrible to live for afghanistani then ask pakistan and afghanistan neighbors to keep them as refugee,disgust / neutral,1,0.008,,,@Dawn_News,Tehran Iran,0,0,0,0,No hashtags,yes
7,33215,2021-12-17 23:43:17+00:00,Lincoln woman welcomes refugee from Afghanistan with supplies for new baby https://t.co/wgH0TwiCon,Lincoln woman welcomes refugee from Afghanistan with supplies for new baby  ,happy / agree,2,0.0263157894736842,,https://t.co/wgH0TwiCon,,"Loose Pants, Nebraska",0,0,0,0,No hashtags,yes
8,70937,2021-09-18 11:20:11+00:00,"Joe Biden Give the Haitian refugees the same dignity and refuge you gave the Afghan refugees.
Thousands of Haitian migrants fleeing disaster and unrest seek asylum at Del Rio bridge https://t.co/3TQPrW8hZ8 via @TexasTribune","Joe Biden Give the Haitian refugees the same dignity and refuge you gave the Afghan refugees.
Thousands of Haitian migrants fleeing disaster and unrest seek asylum at Del Rio bridge   via  ",plea - fear / agree,9,0.0476190476190476,,https://t.co/3TQPrW8hZ8,@TexasTribune,New York NY,0,0,0,0,No hashtags,yes
9,165621,2021-08-16 12:42:38+00:00,"@NatashaBertrand With all that is being said about the Biden administration leaving translators in Afghanistan, you just know it would have been worse under Trump. Leaving behind any that could not come up with dirt on Hunter Biden or 2M for a visa+air fare.","  With all that is being said about the Biden administration leaving translators in Afghanistan, you just know it would have been worse under Trump. Leaving behind any that could not come up with dirt on Hunter Biden or 2M for a visa+air fare.",disgust / neutral,8,0.0329218106995884,2M,,@NatashaBertrand,Hong Kong,0,0,1,0,No hashtags,yes
10,173714,2021-08-14 12:57:38+00:00,"@MeghUpdates All sympathy with Afghanistan nationals but it will be very difficult for the government to identify a Talibani fundamentalist amongst genuine asylum seekers. 

Decision should be reconsidered","  All sympathy with Afghanistan nationals but it will be very difficult for the government to identify a Talibani fundamentalist amongst genuine asylum seekers. 

Decision should be reconsidered",fear / disagree,4,0.0206185567010309,,,@MeghUpdates,India,0,1,1,0,No hashtags,yes
11,186889,2021-07-10 01:58:05+00:00,@JoeBiden seriously…. You need to help the Afghan translators out of their country before the talibans execute them… CUT THE RED TAPE…,  seriously…. You need to help the Afghan translators out of their country before the talibans execute them… CUT THE RED TAPE…,plea - fear / agree,15,0.119047619047619,"CUT, THE, RED, TAPE…",,@JoeBiden,English-speaking,0,0,1,0,No hashtags,yes
12,187027,2021-07-09 19:26:50+00:00,"Our Afghan allies have served alongside U.S. troops, working as translators, drivers, engineers, security guards, and more. We must honor our commitments to the #Afghans who saved so many American lives. #GetThemToGuam #SaveOurAfghanAllies","Our Afghan allies have served alongside U.S. troops, working as translators, drivers, engineers, security guards, and more. We must honor our commitments to the #Afghans who saved so many American lives. #GetThemToGuam #SaveOurAfghanAllies",plea - neutral / agree,15,0.0627615062761506,U.S.,,,English-speaking,0,2,2,1,"['Afghans', 'GetThemToGuam', 'SaveOurAfghanAllies']",yes
13,1161,2022-04-21 00:51:32+00:00,"@Ahlulsunnah5 @gnawledgeYT @PPathole @elonmusk @EricYoffie “For Syrian refugees in Greece, Israel is no longer the enemy
Greek refugee aid centers are mainly operated by Israelis; in Lesbos there is an Israeli school for Syrian, Iranian, Iraqi and Afghan refugees”  https://t.co/Zu93UTRvMi","          “For Syrian refugees in Greece, Israel is no longer the enemy
Greek refugee aid centers are mainly operated by Israelis; in Lesbos there is an Israeli school for Syrian, Iranian, Iraqi and Afghan refugees”   ",happy / neutral,12,0.055045871559633,,https://t.co/Zu93UTRvMi,"@Ahlulsunnah5, @gnawledgeYT, @PPathole, @elonmusk, @EricYoffie",English-speaking,1,0,0,0,No hashtags,yes
14,129514,2021-08-22 03:18:40+00:00,"@jmjm003 @ofctimallen Right! Trump knew that,  and had a plan that Biden bypassed, then he blamed trump he said the Afghan army was one of the best armed military’s because of us but look who has all that now we should have gotten Americans FIRST then vetted and refugees who were cleared, Joe is awful","    Right! Trump knew that,  and had a plan that Biden bypassed, then he blamed trump he said the Afghan army was one of the best armed military’s because of us but look who has all that now we should have gotten Americans FIRST then vetted and refugees who were cleared, Joe is awful",angry / agree,11,0.0387323943661971,FIRST,,"@jmjm003, @ofctimallen",English-speaking,0,0,0,0,No hashtags,yes
15,7825,2022-03-20 12:34:44+00:00,"#Visa #AfghanistanCrisis #UkraineCrisis #ScottMorrisonMP 
.
Can someone please explain?
Refugees in Afghanistan 
and
refugees in Ukraine?
Australia does owe any refugee safe refuge if they can.

So what is the difference, other than race and colour?
.
https://t.co/25Uj4JMFXZ","#Visa #AfghanistanCrisis #UkraineCrisis #ScottMorrisonMP 
.
Can someone please explain?
Refugees in Afghanistan 
and
refugees in Ukraine?
Australia does owe any refugee safe refuge if they can.

So what is the difference, other than race and colour?
.
 ",disgust / agree,15,0.0592885375494071,,https://t.co/25Uj4JMFXZ,,Explore the Possibilities -TAS,0,0,0,0,"['Visa', 'AfghanistanCrisis', 'UkraineCrisis', 'ScottMorrisonMP']",yes
16,94972,2021-09-02 00:03:08+00:00,"@mikejason73 Now, why the translators don’t fall under the larger SIV program, I don’t know.  I can’t get out of my mind the little kids who used to come on Bagram to learn English or the man who ran the little Afghan restaurant there.  He knew what my fav foods were.","  Now, why the translators don’t fall under the larger SIV program, I don’t know.  I can’t get out of my mind the little kids who used to come on Bagram to learn English or the man who ran the little Afghan restaurant there.  He knew what my fav foods were.",sad / agree,10,0.0389105058365758,"SIV, I, I",,@mikejason73,English-speaking,0,0,1,0,No hashtags,yes
17,175671,2021-08-13 01:31:50+00:00,"@Michell17512161 @AdamKinzinger I agree, but the abandonment of translators and Afghan support staff is a national disgrace. Incredible how ""shocked"" people are acting.","    I agree, but the abandonment of translators and Afghan support staff is a national disgrace. Incredible how ""shocked"" people are acting.",disgust / agree,3,0.0214285714285714,I,,"@Michell17512161, @AdamKinzinger","Santa Fe, NM, USA",1,1,32,0,No hashtags,yes
18,153421,2021-08-17 18:10:45+00:00,@smitabarooah They will only issue Special Immigration Visa ( SIV) to Afghans who worked with NATO and American Military.,  They will only issue Special Immigration Visa ( SIV) to Afghans who worked with NATO and American Military.,neutral / neutral,14,0.128440366972477,"SIV), NATO",,@smitabarooah,India,0,0,2,0,No hashtags,yes
19,93891,2021-09-02 13:17:11+00:00,"Turkish FM today on whether 2016 EU-#Turkey refugee deal could be extended to include #Afghans.

- it won't work, esp if you're just giving money and expecting us to keep Afghans here.
- there are lots of issues to be dealt with, security, how people could be sent back etc https://t.co/J3osYa4UGf","Turkish FM today on whether 2016 EU-#Turkey refugee deal could be extended to include #Afghans.

- it won't work, esp if you're just giving money and expecting us to keep Afghans here.
- there are lots of issues to be dealt with, security, how people could be sent back etc  ",disgust / disagree,8,0.029090909090909,FM,https://t.co/J3osYa4UGf,,"Ankara, Türkiye",0,4,5,0,"['Turkey', 'Afghans']",yes
20,162551,2021-08-16 18:57:52+00:00,"“Boris Johnson is coming under pressure from his own MPs to urgently set up a new resettlement scheme for Afghan refugees, amid fears that people with links to the west and high-profile women will be targeted by the Taliban.” https://t.co/ybaqw1Utvb","“Boris Johnson is coming under pressure from his own MPs to urgently set up a new resettlement scheme for Afghan refugees, amid fears that people with links to the west and high-profile women will be targeted by the Taliban.”  ",hopeful / agree,6,0.026431718061674,,https://t.co/ybaqw1Utvb,,English-speaking,0,0,0,0,No hashtags,yes
21,161717,2021-08-16 20:25:25+00:00,@JolyonMaugham How does one find an Afghan refugee centre or a charity in London?,  How does one find an Afghan refugee centre or a charity in London?,neutral / agree,3,0.0441176470588235,,,@JolyonMaugham,"Wimbledon, London",0,0,0,0,No hashtags,yes
22,143770,2021-08-18 22:43:30+00:00,"US military to stay until US civilians evacuated is The bare minimum…and what of the thousands of Afghan translators, families, Women&amp; children, minorities all of whom will die ⁦@POTUS⁩ ⁦@CNN⁩ ⁦@MSNBC⁩  https://t.co/zN2PLNSnqD","US military to stay until US civilians evacuated is The bare minimum…and what of the thousands of Afghan translators, families, Women&amp; children, minorities all of whom will die ⁦  ⁦  ⁦    ",fear / agree,7,0.0364583333333333,"US, US",https://t.co/zN2PLNSnqD,"@POTUS⁩, @CNN⁩, @MSNBC⁩",English-speaking,0,0,0,0,No hashtags,yes
23,25419,2022-01-17 08:30:13+00:00,@paykhar #Propaganda against Pakistan and Afghanistan by the #Beneficiaries of foreign funded agents / asylum seekers / fake human rights activities.,  #Propaganda against Pakistan and Afghanistan by the #Beneficiaries of foreign funded agents / asylum seekers / fake human rights activities.,disgust / disagree,4,0.028169014084507,,,@paykhar,Western Hemisphere ,0,0,1,0,"['Propaganda', 'Beneficiaries']",yes
