,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
0,36393,2021-12-07 21:02:39+00:00,"The Office of Inspector General (OIG), Office of Audits, is initiating a review of the Afghan Special Immigrant Visa (SIV) Program. Read more: 
https://t.co/2mamDQ8HN9 https://t.co/GHMuADo2WW","The Office of Inspector General (OIG), Office of Audits, is initiating a review of the Afghan Special Immigrant Visa (SIV) Program. Read more: 
   ",neutral / neutral,18,0.1224489795918367,"(OIG),, (SIV)","https://t.co/2mamDQ8HN9, https://t.co/GHMuADo2WW",,"Washington, D.C.",1,3,16,2,No hashtags,yes
1,44542,2021-11-12 21:30:22+00:00,"Refugee advocates say hundreds of people have arrived from Afghanistan in the last 2 months, and half of them are staying in Airbnbs or extended stay hotels b/c of a lack of housing in #Clarkston #StoneMountain #Tucker https://t.co/5gbkJ72Gkm https://t.co/taYGc3vQ3v","Refugee advocates say hundreds of people have arrived from Afghanistan in the last 2 months, and half of them are staying in Airbnbs or extended stay hotels b/c of a lack of housing in #Clarkston #StoneMountain #Tucker    ",neutral / neutral,7,0.0315315315315315,,"https://t.co/5gbkJ72Gkm, https://t.co/taYGc3vQ3v",,"Tucker, GA",1,5,8,3,"['Clarkston', 'StoneMountain', 'Tucker']",yes
2,114257,2021-08-26 03:36:17+00:00,Mexico has given asylum to 124 journalists and staff from Afghanistan https://t.co/uAMCwUfvSh,Mexico has given asylum to 124 journalists and staff from Afghanistan  ,neutral / neutral,2,0.028169014084507,,https://t.co/uAMCwUfvSh,,"Brooklyn, NY",0,8,37,0,No hashtags,yes
3,85518,2021-09-07 01:54:58+00:00,The @ASRC1 with the support of 9 law firms &amp; pro bono lawyers has started a legal clinic &amp; hotline for Afghan Australians who want to sponsor their families here or have been refused asylum in Australia. Call Mon to Fri (9-5) on 9252 2534 or email afghanistantriage@asrc.org.au https://t.co/8ge7AD5ANo,The   with the support of 9 law firms &amp; pro bono lawyers has started a legal clinic &amp; hotline for Afghan Australians who want to sponsor their families here or have been refused asylum in Australia. Call Mon to Fri (9-5) on 9252 2534 or email afghanistantriage   ,hopeful / agree,7,0.025830258302583,,https://t.co/8ge7AD5ANo,"@ASRC1, @asrc.org.au","Australia, Wurundjeri Land",1,23,56,1,No hashtags,yes
4,48344,2021-10-30 15:03:36+00:00,"@CheersObama @JesseKellyDC Are you saying the Afghan refugees were released right from the planes to roam free when they landed? The way I heard it, the refugees were brought to secured military bases for continued vetting &amp; processing. Hmm? 🤔🤔","    Are you saying the Afghan refugees were released right from the planes to roam free when they landed? The way I heard it, the refugees were brought to secured military bases for continued vetting &amp; processing. Hmm? 🤔🤔",neutral / neutral,5,0.0222222222222222,I,,"@CheersObama, @JesseKellyDC",North Carolina,2,0,1,0,No hashtags,yes
5,116718,2021-08-25 15:49:25+00:00,Turkey reinforces border to block any Afghan migrant wave https://t.co/XdrUDd3WyG,Turkey reinforces border to block any Afghan migrant wave  ,neutral / neutral,2,0.0338983050847457,,https://t.co/XdrUDd3WyG,,"Atlanta, GA",0,0,0,0,No hashtags,yes
6,100419,2021-08-31 02:27:26+00:00,"According to the Washington Times’ Stephen Dinan, 47, Afghan national Ghader Heydari was flown to Dulles International Airport as part of Biden’s Afghanistan resettlement operation","According to the Washington Times’ Stephen Dinan, 47, Afghan national Ghader Heydari was flown to Dulles International Airport as part of Biden’s Afghanistan resettlement operation",neutral / neutral,13,0.0722222222222222,,,,English-speaking,1,0,0,0,No hashtags,yes
7,193642,2021-05-22 20:30:56+00:00,We must not repeat the Vietnam refugee tragedy in Afghanistan https://t.co/EFOCg7QD3n,We must not repeat the Vietnam refugee tragedy in Afghanistan  ,plea - fear / agree,3,0.0476190476190476,,https://t.co/EFOCg7QD3n,,Kleinmond,0,0,0,0,No hashtags,yes
8,1831,2022-04-17 19:44:14+00:00,"@DiwanKetan @baxt86 @grantshapps Afghans were airlifted out of Kabul by British planes, they are here.  Iraqis are one of the largest asylum groups arriving in UK, they are here.","      Afghans were airlifted out of Kabul by British planes, they are here.  Iraqis are one of the largest asylum groups arriving in UK, they are here.",neutral / neutral,6,0.0397350993377483,"UK,",,"@DiwanKetan, @baxt86, @grantshapps",English-speaking,1,0,0,0,No hashtags,yes
9,153523,2021-08-17 17:55:31+00:00,"@darrengrimes_ Gay Afghans plead asylum, what shall we do?","  Gay Afghans plead asylum, what shall we do?",plea - fear / refugee,2,0.0444444444444444,,,@darrengrimes_,"Nottingham, England",0,1,1,1,No hashtags,yes
