,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
0,137036,2021-08-20 07:05:21+00:00,"@peterlofstrom1 @saadmohseni Afghanistan was a poor country to begin with, without US money Afghans know too well they'll starve. So when western countries start promising visas and refugee status, they all rushed, creating panic. Panic feeds on panic
/2","    Afghanistan was a poor country to begin with, without US money Afghans know too well they'll starve. So when western countries start promising visas and refugee status, they all rushed, creating panic. Panic feeds on panic
/2",fear / neutral,6,0.0262008733624454,US,,"@peterlofstrom1, @saadmohseni",Athens,2,0,1,0,No hashtags,yes
1,35941,2021-12-08 17:54:28+00:00,"@DrMalthi @Femi_Sorry You mean like the Afghan families  that had gone back to Afghanistan for a visit or a wedding after claiming asylum in the UK, many of them stuck in Kabul after the Taliban take over.","    You mean like the Afghan families  that had gone back to Afghanistan for a visit or a wedding after claiming asylum in the UK, many of them stuck in Kabul after the Taliban take over.",neutral / neutral,7,0.0374331550802139,"UK,",,"@DrMalthi, @Femi_Sorry","Sheffield, England",0,0,0,0,No hashtags,yes
2,180027,2021-08-02 12:06:36+00:00,"Thousands more Afghans can resettle in U.S. as refugees - State Dept.

The only good thing happened out of 850 Billion SQUANDERED in Afghanistan

With 850 Billion We could have had everything we ever wanted in Infrastructure including HIGH SPEED trains plying across our country https://t.co/6WRpKgAq4j","Thousands more Afghans can resettle in U.S. as refugees - State Dept.

The only good thing happened out of 850 Billion SQUANDERED in Afghanistan

With 850 Billion We could have had everything we ever wanted in Infrastructure including HIGH SPEED trains plying across our country  ",angry / agree,32,0.1142857142857142,"U.S., SQUANDERED, HIGH, SPEED",https://t.co/6WRpKgAq4j,,English-speaking,0,0,0,0,No hashtags,yes
3,26714,2022-01-11 18:50:26+00:00,"Today I shared a moment with an Afghan refugee woman. We don't speak each other's language but we shared our tattoos with each other.

#RefugeesWelcome https://t.co/Sg2Q9EYQ81","Today I shared a moment with an Afghan refugee woman. We don't speak each other's language but we shared our tattoos with each other.

#RefugeesWelcome  ",happy / agree,6,0.0392156862745098,I,https://t.co/Sg2Q9EYQ81,,"Wausau, WI",2,5,137,1,['RefugeesWelcome'],yes
4,137870,2021-08-20 00:24:39+00:00,@kelly2277 @Refugee_One Afghani is the Afghan unit of currency.,    Afghani is the Afghan unit of currency.,neutral / na,2,0.0465116279069767,,,"@kelly2277, @Refugee_One",English-speaking,0,2,5,0,No hashtags,yes
5,122948,2021-08-24 01:05:15+00:00,"""Don't mind us, Afghan Army soldiers. It's true we're evacuating tens of thousands of your civil-society leaders, teachers, politicians, and all our translators, as well as every American in-country. But we still have faith you'll hold the line against the Taliban! No, really!""","""Don't mind us, Afghan Army soldiers. It's true we're evacuating tens of thousands of your civil-society leaders, teachers, politicians, and all our translators, as well as every American in-country. But we still have faith you'll hold the line against the Taliban! No, really!""",disgust / refugee,8,0.0287769784172661,,,,"New Haven, CT",3,13,58,0,No hashtags,yes
6,172537,2021-08-15 04:40:46+00:00,"@AfghanistanSola @BBCNews @ABC @abcnews @nytimes This is the so-called fake journalism of a few Afghans. Afghans lie in order to gain political asylum and nationality in other countries.  The Taliban themselves are stating that they will not harm any woman, child or their property or wealth.","          This is the so-called fake journalism of a few Afghans. Afghans lie in order to gain political asylum and nationality in other countries.  The Taliban themselves are stating that they will not harm any woman, child or their property or wealth.",disgust / disagree,5,0.0197628458498023,,,"@AfghanistanSola, @BBCNews, @ABC, @abcnews, @nytimes",Singapore,0,0,0,0,No hashtags,yes
7,26230,2022-01-13 11:34:58+00:00,"Home Office tells Afghan and Yemeni asylum seekers they can return safely.

The Home Office has told asylum seekers from some of the world’s biggest conflict zones that it is safe for them to return there.  https://t.co/TOmW3YfGgY","Home Office tells Afghan and Yemeni asylum seekers they can return safely.

The Home Office has told asylum seekers from some of the world’s biggest conflict zones that it is safe for them to return there.   ",disgust / neutral,7,0.0336538461538461,,https://t.co/TOmW3YfGgY,,English-speaking,0,0,1,0,No hashtags,yes
8,49541,2021-10-27 17:27:52+00:00,"And worse, they are allowing these people to walk off of the bases they were sent to.

MORE PROOF: Email Confirms Biden Filled Kabul Planes With Unvetted Afghans - Biden Regime Wanted Numbers to Hoodwink Americans https://t.co/4H2Tvwm9mE via @gatewaypundit","And worse, they are allowing these people to walk off of the bases they were sent to.

MORE PROOF: Email Confirms Biden Filled Kabul Planes With Unvetted Afghans - Biden Regime Wanted Numbers to Hoodwink Americans   via  ",angry / disagree,25,0.1131221719457013,PROOF:,https://t.co/4H2Tvwm9mE,@gatewaypundit,USA,0,0,0,0,No hashtags,yes
9,80413,2021-09-10 00:36:31+00:00,Send the “unvetted”Afghan refugees to Martha’s Vineyard. I hear it’s lovely this time of year. #Tucker,Send the “unvetted”Afghan refugees to Martha’s Vineyard. I hear it’s lovely this time of year. #Tucker,disgust / neutral,6,0.0588235294117647,I,,,MAGA Country ,0,3,9,0,['Tucker'],yes
10,39244,2021-11-28 21:45:30+00:00,Afghan 'refugee' shot dead in San Fran... Screams Allahu Akbar while charging police with knife... https://t.co/Lu5opYBych via @CitizenFreePres,Afghan 'refugee' shot dead in San Fran... Screams Allahu Akbar while charging police with knife...   via  ,disgust / neutral,6,0.0566037735849056,,https://t.co/Lu5opYBych,@CitizenFreePres,English-speaking,0,0,0,0,No hashtags,yes
11,165259,2021-08-16 13:32:54+00:00,"Statement in solidarity with Afghan women. 
'As the Taliban retake power, we urge the UK government to do all it can to ensure that women and girls are protected, above all by offering safe passage and asylum to women who need to leave Afghanistan for safety.' 1/4","Statement in solidarity with Afghan women. 
'As the Taliban retake power, we urge the UK government to do all it can to ensure that women and girls are protected, above all by offering safe passage and asylum to women who need to leave Afghanistan for safety.' 1/4",plea - fear / agree,7,0.0265151515151515,UK,,,UK,4,141,336,7,No hashtags,yes
12,96137,2021-09-01 15:28:03+00:00,"The UK Government has announced an intake of 20000 Afghans refugees in the UK on a humanitarian basis more details to follow. It’s an opportunity submit a fresh/asylum claim whose claim has already been refused or never had leave to remain, subject to their circumstances, https://t.co/2U6RDVtJj6","The UK Government has announced an intake of 20000 Afghans refugees in the UK on a humanitarian basis more details to follow. It’s an opportunity submit a fresh/asylum claim whose claim has already been refused or never had leave to remain, subject to their circumstances,  ",hopeful / agree,8,0.0291970802919708,"UK, UK",https://t.co/2U6RDVtJj6,,london,0,1,2,0,No hashtags,yes
13,108893,2021-08-27 16:56:49+00:00,"Afghanistan . State Department consular officers ""continue to screen and process people arriving at gates   around Kabul,"" although ""some gates have been closed,"" Kirby said. He said American, Special Immigrant Visa applicants and ""vulnerable Afghans who have https://t.co/42xyE2Nmxd","Afghanistan . State Department consular officers ""continue to screen and process people arriving at gates   around Kabul,"" although ""some gates have been closed,"" Kirby said. He said American, Special Immigrant Visa applicants and ""vulnerable Afghans who have  ",neutral / neutral,11,0.0421455938697318,,https://t.co/42xyE2Nmxd,,English-speaking,1,0,0,0,No hashtags,yes
14,117954,2021-08-25 08:30:47+00:00,"(1)7(8)6(1)// Via @euronews: How will Europe decide on Afghan refugee policy?
https://t.co/0ecIoi0cFp","(1)7(8)6(1)// Via   How will Europe decide on Afghan refugee policy?
 ",neutral / neutral,4,0.0571428571428571,,https://t.co/0ecIoi0cFp,@euronews:,Berlin,0,0,0,0,No hashtags,yes
15,102329,2021-08-30 12:45:30+00:00,"Interior Minister Sheikh Rashid Ahmed said no Afghan who has arrived in Pakistan as part of evacuation efforts has been given ""refugee status"" yet, stressing that Islamabad has not taken incoming citizens of other countries as refugees.
https://t.co/oXR1ANC4Sw

#AfghanRefugees https://t.co/YOFfuWS27I","Interior Minister Sheikh Rashid Ahmed said no Afghan who has arrived in Pakistan as part of evacuation efforts has been given ""refugee status"" yet, stressing that Islamabad has not taken incoming citizens of other countries as refugees.
 

#AfghanRefugees  ",neutral / neutral,10,0.0389105058365758,,"https://t.co/oXR1ANC4Sw, https://t.co/YOFfuWS27I",,Karachi-Pakistan,0,0,2,0,['AfghanRefugees'],yes
16,16672,2022-02-20 19:22:44+00:00,"Flee (2021)
Absolutely fantastic. It might sound niche when you try to describe it - a Danish animated documentary about an Afghan refugee. But it's so worth giving it a go, with a beautiful animation style to compliment an incredible tale. One of the year's best. (10/10) https://t.co/QKLiMT8O3T","Flee (2021)
Absolutely fantastic. It might sound niche when you try to describe it - a Danish animated documentary about an Afghan refugee. But it's so worth giving it a go, with a beautiful animation style to compliment an incredible tale. One of the year's best. (10/10)  ",happy / na,7,0.0255474452554744,,https://t.co/QKLiMT8O3T,,English-speaking,1,0,0,0,No hashtags,yes
17,57965,2021-10-06 22:07:42+00:00,"They already lost track of over 700 Afghan refugees they brought here.  They are unvetted and are loose in our country.  Also, a group of these Afghan refugees gang raped a female soldier.  They are not facing any criminal charges????  Disgraceful &amp; Repugnant. https://t.co/6nDFauw2zK","They already lost track of over 700 Afghan refugees they brought here.  They are unvetted and are loose in our country.  Also, a group of these Afghan refugees gang raped a female soldier.  They are not facing any criminal charges????  Disgraceful &amp; Repugnant.  ",angry / disagree,8,0.0300751879699248,,https://t.co/6nDFauw2zK,,English-speaking,0,0,0,0,No hashtags,yes
18,10270,2022-03-11 08:50:15+00:00,@BennyBee82 @peijin_zhang @CaoYi_MFA You are a dreamer Australia has no freedom of press you have soldiers killing children in Afghanistan and the guy the call out on it is in prison You got refugees asylum seekers on two island in camp in Australia same there for year freedom. There a lot more freedom in China,      You are a dreamer Australia has no freedom of press you have soldiers killing children in Afghanistan and the guy the call out on it is in prison You got refugees asylum seekers on two island in camp in Australia same there for year freedom. There a lot more freedom in China,disgust / agree,7,0.0249110320284697,,,"@BennyBee82, @peijin_zhang, @CaoYi_MFA",English-speaking,1,0,0,0,No hashtags,yes
19,162494,2021-08-16 19:03:41+00:00,"America created this refugee crisis by arming the Taliban in the 80s and leaving inexperienced afghani soldiers with more American equipment that the Taliban just scooped up, we started this war to get back at a single person and now there’s a refugee crisis.","America created this refugee crisis by arming the Taliban in the 80s and leaving inexperienced afghani soldiers with more American equipment that the Taliban just scooped up, we started this war to get back at a single person and now there’s a refugee crisis.",disgust / neutral,4,0.0154440154440154,,,,"Allentown, PA",1,0,0,0,No hashtags,yes
