,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
0,131872,2021-08-21 12:08:04+00:00,"Clearly, the Afghan civilian population is doubly made a victim of the war. Human rights must be the top priority and the protection of the asylum seekers, fleeing while Taliban are seizing control, must be guaranteed. #Afganistan #guengl  https://t.co/WH0MmuRs2P","Clearly, the Afghan civilian population is doubly made a victim of the war. Human rights must be the top priority and the protection of the asylum seekers, fleeing while Taliban are seizing control, must be guaranteed. #Afganistan #guengl   ",plea - disgust / agree,5,0.0207468879668049,,https://t.co/WH0MmuRs2P,,Helsinki,0,1,3,0,"['Afganistan', 'guengl']",yes
1,188582,2021-07-04 09:46:16+00:00,"@SMSherzai @e_najaff @UsamaKhilji My parents fled the war and I can totally relate — I know how it feels to be a refugee, especially somewhere where there is no value of a human being, I know how Afghan refugees have been treated in Pakistan for the past four decades, no basic human rights whatsoever.","      My parents fled the war and I can totally relate — I know how it feels to be a refugee, especially somewhere where there is no value of a human being, I know how Afghan refugees have been treated in Pakistan for the past four decades, no basic human rights whatsoever.",sad  / refugee,6,0.0218978102189781,"I, I, I",,"@SMSherzai, @e_najaff, @UsamaKhilji","Peshawar, Pakistan ",2,2,3,0,No hashtags,yes
2,195953,2021-04-12 00:24:01+00:00,@xskinn Dutton will try and stop any light shedding on this as he’s a protector of creeps like this while he tortures Afghan asylum seekers.,  Dutton will try and stop any light shedding on this as he’s a protector of creeps like this while he tortures Afghan asylum seekers.,angry / neutral,2,0.0149253731343283,,,@xskinn,English-speaking,0,3,11,0,No hashtags,yes
3,12842,2022-03-03 09:44:04+00:00,"Netherlands evacuates 294 Afghans consisting translators, nongovernmental workers, and “other people assisting Dutch missions” to the war-torn country through Pakistan. 🤔 

https://t.co/9CaeuUOCoE","Netherlands evacuates 294 Afghans consisting translators, nongovernmental workers, and “other people assisting Dutch missions” to the war-torn country through Pakistan. 🤔 

 ",hopeful / agree,4,0.0229885057471264,,https://t.co/9CaeuUOCoE,,English-speaking,0,0,0,0,No hashtags,yes
4,125830,2021-08-23 08:43:29+00:00,"Harris laughs at, shuts down questions as she says Afghanistan is her highest priority https://t.co/Rkr9GGqgJZ how can people of other countries be our top priority? American people are low on the list when help is needed and we need to tax you to help pay the bills for refugee's","Harris laughs at, shuts down questions as she says Afghanistan is her highest priority   how can people of other countries be our top priority? American people are low on the list when help is needed and we need to tax you to help pay the bills for refugee's",disgust / disagree,3,0.0116279069767441,,https://t.co/Rkr9GGqgJZ,,New Connecticut,0,0,0,0,No hashtags,yes
5,92820,2021-09-02 22:32:03+00:00,20+calif elementary school children left in Afghanistan ask why they brought unvetted including previously deported rapist but left Americans including California children @RepMikeGarcia @mikepompeo @RepDevinNunes @SenFeinstein @SpeakerPelosi didn’t show up today did U get kids? https://t.co/llvQ76JHEv,20+calif elementary school children left in Afghanistan ask why they brought unvetted including previously deported rapist but left Americans including California children           didn’t show up today did U get kids?  ,disgust / disagree,4,0.0181818181818181,U,https://t.co/llvQ76JHEv,"@RepMikeGarcia, @mikepompeo, @RepDevinNunes, @SenFeinstein, @SpeakerPelosi",United States,0,0,0,0,No hashtags,yes
6,190375,2021-06-21 13:37:45+00:00,"Pupils @MonSchBoys have been baking and selling traditional biscuits as part of Refugee Week.
Jack and Harry baked Afghan biscuits that sold out in minutes.
Maxwell and Kip baked Syrian biscuits, while Dylan made King of Syrian biscuits and middle-eastern cakes, which sold out. https://t.co/QBdmySmZhU","Pupils   have been baking and selling traditional biscuits as part of Refugee Week.
Jack and Harry baked Afghan biscuits that sold out in minutes.
Maxwell and Kip baked Syrian biscuits, while Dylan made King of Syrian biscuits and middle-eastern cakes, which sold out.  ",happy / neutral,12,0.0444444444444444,,https://t.co/QBdmySmZhU,@MonSchBoys,"Monmouth, South Wales",1,1,14,1,No hashtags,yes
7,2583,2022-04-15 08:47:25+00:00,"@StrangerDavy @markapostolou0 @LBC On the day he said this, the govt announced a plan to deport asylum seekers to Rwanda, while we offer Homes for Ukraine. I support Homes for Ukraine, but there are a lot of wars creating refugees. Can we not see Afghans, Syrians, Yemenis as equally deserving of aid?","      On the day he said this, the govt announced a plan to deport asylum seekers to Rwanda, while we offer Homes for Ukraine. I support Homes for Ukraine, but there are a lot of wars creating refugees. Can we not see Afghans, Syrians, Yemenis as equally deserving of aid?",hopeful / agree,11,0.0404411764705882,I,,"@StrangerDavy, @markapostolou0, @LBC",English-speaking,1,0,2,0,No hashtags,yes
8,77753,2021-09-12 20:03:25+00:00,"@RicardoMoorMan @dinning_laura @MartinDaubney @adilray No maybe not, however I know an Afghan refugee who came to U.K. when he was 9 years old, he joined the Parachute Regiment when he was 18. As the Paras would say “You’re a sack of shit”","        No maybe not, however I know an Afghan refugee who came to U.K. when he was 9 years old, he joined the Parachute Regiment when he was 18. As the Paras would say “You’re a sack of shit”",angry / agree,10,0.0520833333333333,"I, U.K.",,"@RicardoMoorMan, @dinning_laura, @MartinDaubney, @adilray","Glasgow, Scotland",0,0,1,0,No hashtags,yes
9,41465,2021-11-24 02:29:53+00:00,"Can we do the same to the migrants in America's southern border?

It is good that the U.S.A. waited until DJT left office to resettle the Afghans.  Yet, these migrants have suffered enough.  They are very industrious and enterprising people.

#Fresh #DemVoice1 #ONEV1 https://t.co/NW0PcQ7AGL","Can we do the same to the migrants in America's southern border?

It is good that the U.S.A. waited until DJT left office to resettle the Afghans.  Yet, these migrants have suffered enough.  They are very industrious and enterprising people.

#Fresh #DemVoice1 #ONEV1  ",hopeful / agree,19,0.070631970260223,"U.S.A., DJT, #ONEV1",https://t.co/NW0PcQ7AGL,,Check voter registration here,1,26,20,0,"['Fresh', 'DemVoice1', 'ONEV1']",yes
