,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
526,199165,2021-11-04 12:46:44+00:00,"REFUGEE 5: SIV applicant family of 4. Mom, Dad, 2 small kids. Dad was US mission critical for years. Dad cracked down on fraud &amp; bribery of USG contracts. His USG supervisors are even urging his evacuation. He &amp; his family are left behind. 

We have not forgotten them.","REFUGEE 5: SIV applicant family of 4. Mom, Dad, 2 small kids. Dad was US mission critical for years. Dad cracked down on fraud &amp; bribery of USG contracts. His USG supervisors are even urging his evacuation. He &amp; his family are left behind. 

We have not forgotten them.",0 / 0,25,0.0902527075812274,"REFUGEE, SIV, US, USG, USG",,,English-speaking,11,22,90,0,No hashtags,yes
527,25533,2022-01-16 18:30:03+00:00,@AP Ok let the questions being. Did the Terrorist cross the border illegally? Did he get into the country via the unvetted Afghanistan screw up? Should DOJ focus more on the above than defining parents as domestic terrorist? Just asking?,  Ok let the questions being. Did the Terrorist cross the border illegally? Did he get into the country via the unvetted Afghanistan screw up? Should DOJ focus more on the above than defining parents as domestic terrorist? Just asking?,0 / 0,10,0.0425531914893617,DOJ,,@AP,English-speaking,0,0,0,0,No hashtags,yes
528,123624,2021-08-23 20:49:17+00:00,At 10 with Cat - MPs have been told an Afghan refugee has entered the UK - even though they were on the no-fly list.,At 10 with Cat - MPs have been told an Afghan refugee has entered the UK - even though they were on the no-fly list.,0 / 0,7,0.0603448275862069,UK,,,London,0,0,0,0,No hashtags,yes
529,9494,2022-03-14 09:20:34+00:00,"Probably no room after housing afghan/Syrian refugees!!!

Sturgeon refuses to commit to homing a refugee after criticising proposals Sturgeon refuses to commit to homing a refugee after criticising proposals

https://t.co/XqVFDQ7tM3","Probably no room after housing afghan/Syrian refugees!!!

Sturgeon refuses to commit to homing a refugee after criticising proposals Sturgeon refuses to commit to homing a refugee after criticising proposals

 ",0 / 0,4,0.019047619047619,,https://t.co/XqVFDQ7tM3,,The Highlands ,0,0,1,0,No hashtags,yes
530,47361,2021-11-03 00:22:29+00:00,"Its aim is to represent the Afghan women's collective, raise awareness and consequently raise public awareness. ""Sensitizing people on this issue is part of a work of art."" This work will aim to help #AfghanWomen who are in refugee camps. https://t.co/AU6NbjTnbb","Its aim is to represent the Afghan women's collective, raise awareness and consequently raise public awareness. ""Sensitizing people on this issue is part of a work of art."" This work will aim to help #AfghanWomen who are in refugee camps.  ",0 / 0,6,0.025,,https://t.co/AU6NbjTnbb,,Cuba,1,0,1,0,['AfghanWomen'],yes
531,134803,2021-08-20 17:34:23+00:00,"That said, fixing the SIV process should have been a much higher priority for the current administration. That was our second mistake. 

Yes, the evaporation of the Afghan army was a shock. But we plan for unlikely contingencies all the time. That should have been one.","That said, fixing the SIV process should have been a much higher priority for the current administration. That was our second mistake. 

Yes, the evaporation of the Afghan army was a shock. But we plan for unlikely contingencies all the time. That should have been one.",0 / 0,9,0.0334572490706319,SIV,,,"Charlotte, NC",2,10,114,0,No hashtags,yes
532,17898,2022-02-16 05:23:51+00:00,@GerryConnolly @LSS_NCA Now please sponsor the #AfghanAdjustmentAct  so that nearly 40 thousand Afghan asylum seekers have a viable path towards permanent status.,    Now please sponsor the #AfghanAdjustmentAct  so that nearly 40 thousand Afghan asylum seekers have a viable path towards permanent status.,0 / 0,5,0.0352112676056338,,,"@GerryConnolly, @LSS_NCA","Ashland, OR",0,0,1,0,['AfghanAdjustmentAct'],yes
533,115287,2021-08-25 21:23:33+00:00,"NEW Stranded Afghans should consider fleeing over land borders, not waiting for RAF airlifts out of Kabul airport, warns Ben Wallace.

Defence Sec told MPs tonight that Afghan translators should now “explore another route” out, ahead of UK troop drawdown.

https://t.co/KDPpY3Lv9j","NEW Stranded Afghans should consider fleeing over land borders, not waiting for RAF airlifts out of Kabul airport, warns Ben Wallace.

Defence Sec told MPs tonight that Afghan translators should now “explore another route” out, ahead of UK troop drawdown.

 ",0 / 0,18,0.0697674418604651,"NEW, RAF, UK",https://t.co/KDPpY3Lv9j,,"London, England",10,69,88,8,No hashtags,yes
534,90011,2021-09-04 04:13:52+00:00,@MiskwahyaAgwamo @wildlindy I heard yesterday that 5000 afghans will be taken to a military base 15 miles from me. I really hope they were vetted properly.,    I heard yesterday that 5000 afghans will be taken to a military base 15 miles from me. I really hope they were vetted properly.,0 / 0,2,0.015267175572519,"I, I",,"@MiskwahyaAgwamo, @wildlindy","Queensville, Indiana",0,0,1,0,No hashtags,yes
535,130745,2021-08-21 17:52:21+00:00,"Lessons learnt from afghanistan:
1.Ur dream house, dream car,dream life, bank balance, business shall all turn to dust if ur nation does nt stand
2.Ur assets are valueless if ur country has no asset
3.U can become a refugee in minutes if ur leaders sell U off &amp; flee away
Jay Hind","Lessons learnt from afghanistan:
1.Ur dream house, dream car,dream life, bank balance, business shall all turn to dust if ur nation does nt stand
2.Ur assets are valueless if ur country has no asset
3.U can become a refugee in minutes if ur leaders sell U off &amp; flee away
Jay Hind",0 / 0,7,0.0246478873239436,U,,,"Khordha,Odisha",0,0,0,0,No hashtags,yes
