,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
176,148929,2021-08-18 08:45:25+00:00,Akshay Kumar getting ready to play the role of Afghan Refugee https://t.co/T9a3iogaU8,Akshay Kumar getting ready to play the role of Afghan Refugee  ,0 / 0,4,0.0634920634920634,,https://t.co/T9a3iogaU8,,"Assam,INDIA",0,0,12,0,No hashtags,yes
177,32376,2021-12-20 23:46:20+00:00,"@KarzaiH if it was not cruption of previous govt than what it was? America calls it cruption can you say something about them?

who else you have a country who is helping you? all the west has run away, they were here for 21 year. 
we still have afghan refugee. a crisis can flood it.","  if it was not cruption of previous govt than what it was? America calls it cruption can you say something about them?

who else you have a country who is helping you? all the west has run away, they were here for 21 year. 
we still have afghan refugee. a crisis can flood it.",0 / 0,1,0.003610108303249,,,@KarzaiH,Islamabad,0,1,3,0,No hashtags,yes
178,100186,2021-08-31 04:28:50+00:00,"@DonaldJTrumpJr The fact that they caught this suspected rapist ,, proves that the rhe vetting process functions. Those Americans who are “ stranded “ where not registered as having entered afghanistan and where warned moths ago to leave.","  The fact that they caught this suspected rapist ,, proves that the rhe vetting process functions. Those Americans who are “ stranded “ where not registered as having entered afghanistan and where warned moths ago to leave.",0 / 0,3,0.0133928571428571,,,@DonaldJTrumpJr,Planet earth,0,0,0,0,No hashtags,yes
179,81162,2021-09-09 15:57:52+00:00,"Afghan refugee blocked from flight to US with explosive materials, but no terrorism suspected https://t.co/kfJ8YA0nn0 via @Yahoo This is a clear sign of future terrorism.","Afghan refugee blocked from flight to US with explosive materials, but no terrorism suspected   via   This is a clear sign of future terrorism.",0 / 0,4,0.0279720279720279,US,https://t.co/kfJ8YA0nn0,@Yahoo,Texas,0,0,0,0,No hashtags,yes
180,150539,2021-08-18 02:54:01+00:00,"@AFP Around 100,000 Afghans need to be resettled to USA or elsewhere. USA can't leave them","  Around 100,000 Afghans need to be resettled to USA or elsewhere. USA can't leave them",0 / 0,8,0.0919540229885057,"USA, USA",,@AFP,Nawada Bihar,2,0,8,0,No hashtags,yes
181,146287,2021-08-18 15:25:33+00:00,"If you were complaining about Biden’s handling of the US withdrawal of Afghanistan, but won’t support the resettlement of Afghan refugees in the US, then you care more about scoring political points than the Afghan people.","If you were complaining about Biden’s handling of the US withdrawal of Afghanistan, but won’t support the resettlement of Afghan refugees in the US, then you care more about scoring political points than the Afghan people.",0 / 0,9,0.0405405405405405,"US, US,",,,US,0,0,3,0,No hashtags,yes
182,119930,2021-08-24 19:39:07+00:00,@tedcruz US has 20 years using and vetting Afghans. Is 20 years not enough or you just don't want them?,  US has 20 years using and vetting Afghans. Is 20 years not enough or you just don't want them?,0 / 0,4,0.0416666666666666,US,,@tedcruz,English-speaking,0,1,2,0,No hashtags,yes
183,58520,2021-10-05 19:03:58+00:00,"Biden administration resumes Afghan refugee flights after measles outbreak

https://t.co/Li9dheUCNC","Biden administration resumes Afghan refugee flights after measles outbreak

 ",0 / 0,2,0.0259740259740259,,https://t.co/Li9dheUCNC,,"Puerto Rico, USA",0,0,0,0,No hashtags,yes
184,55500,2021-10-12 17:39:31+00:00,"State Department taps new coordinator for Afghanistan relocation efforts. The State Department has tapped veteran diplomat Elizabeth Jones to lead the agency's Afghanistan relocation and resettlement efforts, a senior State Department official told... https://t.co/k7LIlr4qkl https://t.co/ujo8nBBUXU","State Department taps new coordinator for Afghanistan relocation efforts. The State Department has tapped veteran diplomat Elizabeth Jones to lead the agency's Afghanistan relocation and resettlement efforts, a senior State Department official told...    ",0 / 0,11,0.0431372549019607,,"https://t.co/k7LIlr4qkl, https://t.co/ujo8nBBUXU",,"Birmingham, Alabama",0,0,0,0,No hashtags,yes
185,43417,2021-11-17 01:34:12+00:00,"@wwwbighag @SecMayorkas’ bald-faced LIE
came-out at the end of @SenTedCruz’ persistent questioning…

@AliMayorkas ADMITTED #Afghans from #KabulAirport were —NOT— Vetted","    bald-faced LIE
came-out at the end of   persistent questioning…

  ADMITTED #Afghans from #KabulAirport were —NOT— Vetted",0 / 0,18,0.144,"ADMITTED, —NOT—",,"@wwwbighag, @SecMayorkas’, @SenTedCruz’, @AliMayorkas",English-speaking,0,0,0,0,"['Afghans', 'KabulAirport']",yes
186,5199,2022-04-01 20:40:02+00:00,"Young Afghan Refugee, who were married in the Age of 14 https://t.co/Bzpjj1FlZu","Young Afghan Refugee, who were married in the Age of 14  ",0 / 0,4,0.0701754385964912,,https://t.co/Bzpjj1FlZu,,"Berlin, Germany",0,1,1,0,No hashtags,yes
187,158118,2021-08-17 05:35:58+00:00,@AshwathLM10 @PuncturedPunct1 @WIONews @sidhant Ok then we should give asylum to Afghan womens only nt men,        Ok then we should give asylum to Afghan womens only nt men,0 / 0,2,0.0303030303030303,,,"@AshwathLM10, @PuncturedPunct1, @WIONews, @sidhant",Gaya & Dhanbad,0,0,0,0,No hashtags,yes
188,84635,2021-09-07 17:06:54+00:00,Afghan refugees at Wisconsin Army base lack complete vetting but can leave any time https://t.co/GxFJWIVx5e,Afghan refugees at Wisconsin Army base lack complete vetting but can leave any time  ,0 / 0,3,0.0352941176470588,,https://t.co/GxFJWIVx5e,,English-speaking,0,0,0,0,No hashtags,yes
189,58896,2021-10-05 02:54:21+00:00,"@Babybritt2424 @ArtisticBlower I did see ONE legit Afghan refugee who was “rescued” in the first days, interviewed. One. That’s it.","    I did see ONE legit Afghan refugee who was “rescued” in the first days, interviewed. One. That’s it.",0 / 0,7,0.0673076923076923,"I, ONE",,"@Babybritt2424, @ArtisticBlower",English-speaking,1,0,0,0,No hashtags,yes
190,193143,2021-05-30 12:16:59+00:00,"Inspirational... 💪👊😁
Afghan refugee found by motorway becomes architect
https://t.co/ld6z1kUcQI","Inspirational... 💪👊😁
Afghan refugee found by motorway becomes architect
 ",0 / 0,2,0.0273972602739726,,https://t.co/ld6z1kUcQI,,"Thirsk, England",0,0,0,0,No hashtags,yes
