,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
376,115381,2021-08-25 21:00:28+00:00,FLASHBACK: Several Thousand Potential Fraudulent Iraqi Immigration Cases Give Biden Admin Pause About Afghan Refugee Program https://t.co/RXDg8tBQyL,FLASHBACK: Several Thousand Potential Fraudulent Iraqi Immigration Cases Give Biden Admin Pause About Afghan Refugee Program  ,0 / 0,24,0.1904761904761904,FLASHBACK:,https://t.co/RXDg8tBQyL,,"Washington, DC",8,21,43,1,No hashtags,yes
377,97586,2021-09-01 00:41:57+00:00,@Whiskey4Weekend NJ Ft Dix.  A friend of mine just tonight delivered air conditioners for tents that will hold 6000 Afghanistan unvetted foreigners,  NJ Ft Dix.  A friend of mine just tonight delivered air conditioners for tents that will hold 6000 Afghanistan unvetted foreigners,0 / 0,6,0.0454545454545454,"NJ, A",,@Whiskey4Weekend,"New Jersey, USA",0,2,2,0,No hashtags,yes
378,20812,2022-02-04 11:08:17+00:00,@Tikisrose @hvoyer17 @mferreriptbokaw Dear friend I need learning English language because I am student from Afghanistan now I am refugee in the Pakistan,      Dear friend I need learning English language because I am student from Afghanistan now I am refugee in the Pakistan,0 / 0,7,0.0578512396694214,"I, I, I",,"@Tikisrose, @hvoyer17, @mferreriptbokaw","Kabul, Afghanistan",0,0,0,0,No hashtags,yes
379,138282,2021-08-19 22:20:21+00:00,@hendopolis Are these the Afghan translators and interpreters that have a tendency to rape children? Afghans should be held in the region not transported to the UK to endanger British children.,  Are these the Afghan translators and interpreters that have a tendency to rape children? Afghans should be held in the region not transported to the UK to endanger British children.,0 / 0,6,0.0327868852459016,UK,,@hendopolis,London,3,0,0,0,No hashtags,yes
380,3753,2022-04-10 01:07:08+00:00,Fucking shameful that we’re not receiving these people but we can’t even save our own Afghan translators this admin is garbage https://t.co/iwrIQqXzzn,Fucking shameful that we’re not receiving these people but we can’t even save our own Afghan translators this admin is garbage  ,0 / 0,2,0.015625,,https://t.co/iwrIQqXzzn,,English-speaking,0,0,1,0,No hashtags,yes
381,178347,2021-08-05 22:12:39+00:00,"Tens of thousands of afghans are moving towards Iran's border to seek refugee.
Iran is already hosting 2-3 million illegal afghan refugees. With the trembling economy, we just can't handle anymore.

With that being said, they will not be sent back. Welcome to your home ❤️ https://t.co/ph1ayJiEYE","Tens of thousands of afghans are moving towards Iran's border to seek refugee.
Iran is already hosting 2-3 million illegal afghan refugees. With the trembling economy, we just can't handle anymore.

With that being said, they will not be sent back. Welcome to your home ❤️  ",0 / 0,6,0.0218978102189781,,https://t.co/ph1ayJiEYE,,Islamic Republic of Iran,24,53,228,10,No hashtags,yes
382,168195,2021-08-16 02:35:17+00:00,".@LIRSorg is looking for volunteers in the Seattle/Tacoma, DMV, Houston, and Fort Worth areas to support resettled Afghan newcomers with airport pick-ups, apartment set-ups, or meals.

More details here: https://t.co/ZY91dlgwJE",".  is looking for volunteers in the Seattle/Tacoma, DMV, Houston, and Fort Worth areas to support resettled Afghan newcomers with airport pick-ups, apartment set-ups, or meals.

More details here:  ",0 / 0,10,0.0505050505050505,"DMV,",https://t.co/ZY91dlgwJE,@LIRSorg,"Washington, DC",21,750,888,70,No hashtags,yes
383,11815,2022-03-06 21:17:01+00:00,"Herrell: Displaced people coming from Afghanistan could pose a security risk to the U.S.

Also Herrell: The lawless group of Canadian anti-vaccine truckers deserve special refugee status.
🤦
https://t.co/xE1I5kTWsB","Herrell: Displaced people coming from Afghanistan could pose a security risk to the U.S.

Also Herrell: The lawless group of Canadian anti-vaccine truckers deserve special refugee status.
🤦
 ",0 / 0,9,0.0471204188481675,,https://t.co/xE1I5kTWsB,,English-speaking,0,6,7,0,No hashtags,yes
384,152242,2021-08-17 21:19:51+00:00,"fine,some Afghani's need to come out of there that helped us,,but why do we need to bring over 100k here,,why cant we put them somewhere over there and make sure they are vetted...with chain migration its really triple that number probably more...","fine,some Afghani's need to come out of there that helped us,,but why do we need to bring over 100k here,,why cant we put them somewhere over there and make sure they are vetted...with chain migration its really triple that number probably more...",0 / 0,1,0.0040485829959514,,,,San Diego,0,0,0,0,No hashtags,yes
385,13610,2022-03-01 11:40:44+00:00,"@PLongsticking @unusual_whales Putin still has the right to invade.   NATO didn't have to invade Iraq, Afghanistan, Libya, Syria.  There's many more.  Look at the refugee crisis from Libya.  Now the slave trade is flourishing in Libya after NATO intervention.  But it's OK because it was NATO.","    Putin still has the right to invade.   NATO didn't have to invade Iraq, Afghanistan, Libya, Syria.  There's many more.  Look at the refugee crisis from Libya.  Now the slave trade is flourishing in Libya after NATO intervention.  But it's OK because it was NATO.",0 / 0,25,0.093984962406015,"NATO, NATO, OK, NATO.",,"@PLongsticking, @unusual_whales",English-speaking,0,0,1,0,No hashtags,yes
