,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
0,14492,2022-02-27 12:58:54+00:00,"@BBCNews 
You’ve been precise on pronunciation of Kyiv.

Can you now be precise about refugees.

It is NOT just a “migration crisis” (R4 BH)

It IS more a “refugee crisis”. 

It’s important to distinguish reason for seeking safety.

Same was true for Afghans.

#r4today #wato","  
You’ve been precise on pronunciation of Kyiv.

Can you now be precise about refugees.

It is NOT just a “migration crisis” (R4 BH)

It IS more a “refugee crisis”. 

It’s important to distinguish reason for seeking safety.

Same was true for Afghans.

#r4today #wato",disgust / na,16,0.0597014925373134,"NOT, (R4, IS",,@BBCNews,Bristol (previously Sinope),0,0,0,0,"['r4today', 'wato']",no
1,29957,2022-01-01 17:50:37+00:00,"Canada to resettle female Afghan judges, families living in limbo.
https://t.co/86pay5n3kO","Canada to resettle female Afghan judges, families living in limbo.
 ",happy / agree,2,0.0294117647058823,,https://t.co/86pay5n3kO,,Canada,0,0,1,0,No hashtags,no
2,25311,2022-01-17 17:35:00+00:00,"Home Office logic: 
A Yemeni claiming asylum was refused; officials “do not accept that there are problems in Yemen”. 
An Afghan man who fled Taliban forced conscription was told the Taliban wouldn't have ""an adverse interest"" in such ""a low level person.” https://t.co/DblAd8V5T2","Home Office logic: 
A Yemeni claiming asylum was refused; officials “do not accept that there are problems in Yemen”. 
An Afghan man who fled Taliban forced conscription was told the Taliban wouldn't have ""an adverse interest"" in such ""a low level person.”  ",disgust / neutral,9,0.0348837209302325,"
A",https://t.co/DblAd8V5T2,,"London, UK",0,7,6,0,No hashtags,no
3,180896,2021-07-30 16:54:41+00:00,"Email address for Afghan interpreters to apply for resettlement in Canada crashes | National Post.
OMG can’t we get it right? https://t.co/xFvZC74KuG","Email address for Afghan interpreters to apply for resettlement in Canada crashes | National Post.
OMG can’t we get it right?  ",disgust / agree,8,0.0629921259842519,,https://t.co/xFvZC74KuG,,Cascadia,0,0,0,0,No hashtags,no
4,69580,2021-09-20 14:18:16+00:00,"Can you help us reach our  Crowdfunder target of £10k to help our #APlaceCalledHome appeal for Afghan refugee families? Even a small donation will boost our aim to offer refugee families long-term support to make a new life. Thank you!
https://t.co/SxQH0Q19Ju https://t.co/fyno3t4P2y","Can you help us reach our  Crowdfunder target of £10k to help our #APlaceCalledHome appeal for Afghan refugee families? Even a small donation will boost our aim to offer refugee families long-term support to make a new life. Thank you!
   ",plea - hopeful / agree,9,0.0376569037656903,,"https://t.co/SxQH0Q19Ju, https://t.co/fyno3t4P2y",,"Salford, England",0,1,0,0,['APlaceCalledHome'],no
5,38913,2021-11-30 01:39:39+00:00,"6) unvetted immigrants made this country. Fuck nationalism

7) in case you missed it 100% of Americans in Afghanistan should never have shown up in the first place and their deaths are their own fault for joining the evil military industrial complex.","6) unvetted immigrants made this country. Fuck nationalism

7) in case you missed it 100% of Americans in Afghanistan should never have shown up in the first place and their deaths are their own fault for joining the evil military industrial complex.",angry / agree,3,0.012,,,,Colorado,0,0,1,0,No hashtags,no
6,121811,2021-08-24 11:11:23+00:00,"No eligible and real SIV applicants have been evacuated by US Government.
We dont know the people who are evacuated from Afghanistan.
All SIV applicants are still in Afghanistan
#WeWantBiometric
@mattczeller @Kristen95611376 @kim_staffieri @USEmbassyKabul @VP @DeptofDefense","No eligible and real SIV applicants have been evacuated by US Government.
We dont know the people who are evacuated from Afghanistan.
All SIV applicants are still in Afghanistan
#WeWantBiometric
           ",disgust / neutral,17,0.0825242718446602,"SIV, US, SIV",,"@mattczeller, @Kristen95611376, @kim_staffieri, @USEmbassyKabul, @VP, @DeptofDefense","Washington, USA",0,0,0,0,['WeWantBiometric'],no
7,145703,2021-08-18 16:50:08+00:00,"@david_gipp @GBNEWS 🤣🤣 I got told that I would be swapped for a Afghan refugee,and dropped in the middle of Kabul,all because I didn't agree with this fellas opinion🤣🤣","    🤣🤣 I got told that I would be swapped for a Afghan refugee,and dropped in the middle of Kabul,all because I didn't agree with this fellas opinion🤣🤣",na / na,5,0.0331125827814569,"I, I, I",,"@david_gipp, @GBNEWS",English-speaking,1,0,0,0,No hashtags,no
8,135769,2021-08-20 13:52:17+00:00,Group of #Afghans who applied for asylum in #Poland is still kept on the border by Polish border control officers without protection they are eligible for. This is a violation of international law. I report on their situation here 👇 #Afghanistan  https://t.co/vNLkSQzTvB,Group of #Afghans who applied for asylum in #Poland is still kept on the border by Polish border control officers without protection they are eligible for. This is a violation of international law. I report on their situation here 👇 #Afghanistan   ,disgust / agree,7,0.0282258064516129,I,https://t.co/vNLkSQzTvB,,"Warsaw, Poland",0,0,0,1,"['Afghans', 'Poland', 'Afghanistan']",no
9,53958,2021-10-16 12:07:23+00:00,"@t_charn522 @latingle 1A, 1B not all vaccinated
Hollowing out the public service
Destroying (almost) the NDIS
Israeli embassy
Submarines
China
Julian Assange
Afghanistan (way too slow)
refugees and asylum seekers
International students
Not clawing back Jobkeeper
NSW outbreak to Vic, NZ, ACT.","    1A, 1B not all vaccinated
Hollowing out the public service
Destroying (almost) the NDIS
Israeli embassy
Submarines
China
Julian Assange
Afghanistan (way too slow)
refugees and asylum seekers
International students
Not clawing back Jobkeeper
NSW outbreak to Vic, NZ, ACT.",na / na,26,0.0948905109489051,"1A,, 1B, NZ,, ACT.",,"@t_charn522, @latingle",English-speaking,0,2,1,0,No hashtags,no
